Authors,Title,Link,Abstract,Author Keywords
"Das A.","Face recognition in reduced Eigen-plane","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874399125&doi=10.1109%2fCODIS.2012.6422279&partnerID=40&md5=68809e81cf4140feb1c4fdde190bcd15","This paper proposes a 2D face recognition technique in Eigen-Space with reduced feature vector size. In this paper image of each person are mapped to covariance Eigen plane to generate the feature vector. The technique is demonstrated to be a satisfactory real time face recognition approach as it can work on multiple types of face emotion instances and can handle varying degrees of occlusion. Moreover the feature representations of the faces are in scalar form and hence require low computational overheads. Absolute scalar difference is used for classification. The technique has achieved high recognition accuracy. © 2012 IEEE.","Biometrics; Computer vision; Covariance matrix; Eigen space; Face recognition"
"Lakshmiprabha N.S., Majumder S.","Face recognition system invariant to plastic surgery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874366687&doi=10.1109%2fISDA.2012.6416547&partnerID=40&md5=532e70f7ca9cda41beb8f0648aca231b","Facial plastic surgery changes facial features to large extend and thus creating a major problem to face recognition system. This paper proposes a new face recognition system using novel shape local binary texture (SLBT) feature from face images cascaded with periocular feature for plastic surgery invariant face recognition. In-spite of many uniqueness and advantages, the existing feature extraction methods are capable of extracting either shape or texture feature. A method which can extract both shape and texture feature is more attractive. The proposed SLBT can extract global shape, local shape and texture information from a face image by extracting local binary pattern (LBP) instead of direct intensity values from shape free patch of active appearance model (AAM). The experiments conducted using MUCT and plastic surgery face database shows that the SLBT feature performs better than AAM and LBP features. Further increase in recognition rate is achieved by cascading SLBT features from face with LBP features from periocular regions. The result from surgical and non-surgical face database shows that the proposed face recognition system can easily tackle illumination, pose, expression, occlusion and plastic surgery variations in face images. © 2012 IEEE.","Active appearance model; Face recognition; Local binary pattern and Periocular biometrics; Plastic surgery; Shape local binary texture"
"Santiago-Ramírez E., González-Fraga J.Á., Lázaro-Martínez S.","Face recognition and tracking using unconstrained non-linear correlation filters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872521221&doi=10.1016%2fj.proeng.2012.04.180&partnerID=40&md5=2b01ee294e962fb30bc3dd8340ffd63c","Recognizing and tracking a face in a video sequence is a challenging task, specially when dealing with people and uncontrolled environments. This due to the natural variability, such as expressions, illumination, pose, occlusions, etc. This paper propose and evaluate two strategies based on correlation for face recognition and face tracking, respectively. The proposals can be used in cascade for face tracking, first a face recognition filter is synthesized with facial regions that allow recognition of a person even when the facial image test is presented in partial form and/or contains variations in illumination, reaching approximately 95% of effectiveness. Then the face tracking in a video sequence, is done using an adaptive unconstrained non-linear composite filter. This filter is adapted to the changes that the face suffers through the video sequence. Both strategies can be combined or used separately in a biometric system that allows the identification and the tracking of a person in a video sequence. © 2012 Published by Elsevier Ltd.","Correlation filters; Face recognition; Face tracking; Performance tracking metrics"
"Erdogmus N., Daniel L., Dugelay J.-L.","Probabilistic fusion of regional scores in 3D face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875851163&doi=10.1109%2fICIP.2012.6467145&partnerID=40&md5=e2d278a8cb46aafc13ea4f58173af713","Information fusion in biometrics mostly relates to multi-biometric systems which attempt to improve the performance of individual matchers: multi-sensor, multi-algorithm, multimodal, etc. However, in addition to these scenarios, the need for methods to fuse the individual regional classifiers has also emerged, due to the increasing number of region-based methods proposed to overcome expression and occlusion problems in face recognition. In this paper, we present a combination approach by converting the regional match scores into probabilities with the help of estimated regional confidence measures. Initially, face is broken into several segments and similarity and confidence scores are obtained. Then, the posteriori probabilities of the user being genuine are calculated in each region given these two scores. For this calculation, the conditional densities are obtained on the training samples by applying non-parametric kernel density estimation separately for different intervals of confidence levels. Experimental results demonstrate that the inclusion of the regional confidence measures via probabilistic conversion is much more advantageous when compared to weighted sum of original scores. © 2012 IEEE.","face recognition; probabilistic approach; Region-based; score fusion"
"Ramkumar R.P., Arumugam S.","A novel iris recognition algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873312930&doi=10.1109%2fICCCNT.2012.6396075&partnerID=40&md5=2c7ecc58470ed8de58fc8a7ed394246b","Goal of the proposed iris recognition is to recognize human identity through the textural characteristics of one's iris muscular patterns. Even though eye color is dependent on heredity, in contrast to this, iris is independent and uncorrelated even for twins. Out of various biometrics such as finger and hand geometry, face, ear and voice recognition, iris recognition has been acknowledged as one of the most accurate biometric modalities because of its high recognition rate. In this proposed iris recognition method, pupil localization is done by using negative function and four neighbours method so that irrespective of pupil's contour, either circle or ellipse, the pupil's boundary is detected accurately. For iris outer boundary detection, contrast enhancement, special wedges and thresholding techniques are used to isolate the specific iris regions without eyelid and eyelash occlusions. Now the resultant iris portion alone is transformed into polar coordinate system for normalization process. Histogram equalization technique is used for enhancing the normalized iris image. For feature extraction and matching process, cumulative sum-based change analysis and hamming distance are employed. When compared with the existing algorithms, this proposed algorithm is robust, accurate and also has low computational time and complexity. © 2012 IEEE.","cumulative-sum; hamming distance; iris localization; iris segmentation; pupil localization; thresholding"
"Boyali A., Kavakli M.","A robust gesture recognition algorithm based on sparse representation, random projections and compressed sensing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871691277&doi=10.1109%2fICIEA.2012.6360730&partnerID=40&md5=fc922a9ee8f414cb2b97b51273e0474b","Compressed Sensing (CS) and Sparse Representation (SR) influenced the ways of signals are processed half a decade. The elegant solution to sparse signal recovery problem has found ground in several research fields such as machine learning and pattern recognition. The use of sparse representation and the solution of equations using ℓ1 minimization were utilized for face recognition problem under varying illumination and occlusion. Afterwards the idea was applied in biometrics to classify iris data. Similar to those studies, we use the discriminating nature of sparsity for the signals acquired in various signal domains and apply them to gesture recognition problem. The proposed algorithm in this context gives accurate recognition results over a recognition rate of 99% for user independent and 100% for user dependent gesture sets for fairly rich gesture dictionaries. © 2012 IEEE.","compressed sensing; random projection based gesture recognition algorithm; robust gesture recognition"
"Bhaskar H.","Integrated human target detection, identification and tracking for surveillance applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869832309&doi=10.1109%2fIS.2012.6335178&partnerID=40&md5=5755b4a12161cf0af96b3265db56651f","In recent years, a large amount of research efforts have been spent in the tracking human targets using one or more visual sensors (cameras) in both indoor and outdoor security and surveillance environments such as airports, metro stations, etc. However, in majority, the problem of associating a reliable identification signature to a detected target when in motion, has often been complicated due to changing target appearance, changes in lighting conditions and also because of partial or full occlusion. Therefore control operators have always been engaged in supervising the process of tagging specific targets of interest. Although the complementary field of human target identification based on biometrics (particularly via face recognition) has been well researched and mature enough; not much efforts has been directed in combining these technologies in-order to make security and surveillance operations fully autonomous. In this paper, this integration of simultaneous detection, tracking, and face-recognition-based identification of human targets from a static camera is proposed. The accuracy, efficiency and robustness of the this proposed framework is assessed and illustrated over different standard datasets across a wide range of scenarios using appropriate performance metrics. © 2012 IEEE.","face recognition; human detection; identification; real-time; target tracking"
"Shejin T., Sao A.K.","Significance of dictionary for sparse coding based face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869394468&partnerID=40&md5=764c7254ff757844196319c8b79a6781","Sparse representation based classification (SRC) successfully addresses the problem of face recognition under various illumination and occlusion conditions, if sufficient training images are given. This paper discusses the significance of dictionary in sparse coding based face recognition. We primarily address the problem of sufficiency of training data in various illumination conditions. The dictionary is generated using a lower dimensional representation of image, which emphasizes the subject specific unique information of the face image. This representation is called weighted decomposition (WD) face image, because it attempts to give more weightage to unique information of face image. The effect of illumination in computation of WD face image is reduced using edginess based representation of image, which is derived using one-dimensional (1-D) processing of image. 1-D processing provides multiple partial evidences, which are combined to enhance the face recognition performance. The experimental results suggest that the proposed approach addresses the issue of sufficiency of training data efficiently. © 2012 Gesellschaft fr Informatik.",
"Alyuz N., Gokberk B., Spreeuwers L., Veldhuis R., Akarun L.","Robust 3D face recognition in the presence of realistic occlusions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866780788&doi=10.1109%2fICB.2012.6199767&partnerID=40&md5=ccf05107e22d7d7a0c16c69a4c70589e","Facial occlusions pose significant problems for automatic face recognition systems. In this work, we propose a novel occlusion-resistant three-dimensional (3D) facial identification system. We show that, under extreme occlusions due to hair, hands, and eyeglasses, typical 3D face recognition systems exhibit poor performance. In order to deal with occlusions, our proposed system employs occlusion-resistant registration, occlusion detection, and regional classifiers. A two-step registration module first detects the nose region on the curvedness-weighted convex shape index map, and then performs fine alignment using nose-based Iterative Closest Point (ICP) algorithm. Occluded areas are determined automatically via a generic face model. After non-facial parts introduced by occlusions are removed, a variant of Gappy Principal Component Analysis (Gappy PCA) is used to restore the full face from occlusion-free facial surfaces. Experimental results obtained on realistically occluded facial images from the Bosphorus 3D face database shows that, with the use of score-level fusion of regional Linear Discriminant Analysis (LDA) classifiers, the proposed method improves rank-1 identification accuracy significantly: from 76.12% to 94.23%. © 2012 IEEE.",
"Zhu J., Cao D., Liu S., Lei Z., Li S.Z.","Discriminant analysis with Gabor phase for robust face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866781681&doi=10.1109%2fICB.2012.6199752&partnerID=40&md5=90427fc96f9085c11f87f8c30124e396","This paper presents an occlusion robust image representation method and apply it to face recognition. Inspired from the recent work [15], we propose a Gabor phase difference representation for occlusion robust face recognition. Based on the good ability of Gabor filters to capture image structure and the robustness to image occlusion shown in this paper, Gabor phase features are expected to be discriminative and robust for face representation in occlusion case. Besides, we adopt spectral regression based discriminant analysis with the extracted Gabor phase features to find the most discriminant subspace to classify different faces. In this way, an occlusion robust face image discriminant subspace is derived. Extensive experiments with various occlusion cases show the efficacy of the proposed method. © 2012 IEEE.",
"Ballihi L., Srivastava A., Ben Amor B., Daoudi M., Aboutajdine D.","Which 3D geometric facial features give up your identity?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866778295&doi=10.1109%2fICB.2012.6199768&partnerID=40&md5=4f10d6ac7cde05506d1e3fc9de2af51a","The 3D face recognition literature has many papers that represent facial shapes as collections of curves of different kinds (level-curves, iso-level curves, radial curves, profiles, geodesic polarization, iso-depth lines, iso-stripes, etc.). In contrast with the holistic approaches, the approaches that match faces based on whole surfaces, the curve-based parametrization allows local analysis of facial shapes. This, in turn, facilitates handling of pose variations (probe image may correspond to a part of the face) or missing data (probe image is altered by occlusions. An important question is: Does the use of full set of curves leads to better performances? Among all facial curves, are there ones that are more relevant than others for the recognition task? We explicitly address these questions in this paper. We represent facial surfaces by collections of radial curves and iso-level curves, such that shapes of corresponding curves are compared using a Riemmannian framework, select the most discriminative curves (geometric features) using boosting. The experiment involving FRGCv2 dataset demonstrates the effectiveness of this feature selection by achieving 98.02% as rank-1 recognition rate. This selection also results in a more compact signature which significantly reduces the computational cost and the storage requirements for the face recognition system. © 2012 IEEE.",
"Singh A., Tiwari S., Singh S.K.","Performance of face recognition algorithms on dummy faces","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865197032&doi=10.1007%2f978-3-642-30157-5_22&partnerID=40&md5=c6b6b856c19a250d7928232ac5b7f7cd","Face recognition is becoming increasingly important in the contexts of computer vision, neuroscience, psychology, surveillance, credit card fraud detection, pattern recognition, neural network, content based video processing, assistive devices for visual impaired, etc. Face is a strong biometric trait for identification and hence criminals always try to hide their face by different artificial means such as plastic surgery, disguise and dummy. The availability of a comprehensive face database is crucial to test the performance of these face recognition algorithms. However, while existing publicly-available face databases contain face images with a wide variety of covariates such as poses, illumination, gestures and face occlusions but there is no dummy face database is available in public domain. The contributions of this paper are: i) Preparation of dummy face database of 50 subjects ii) Testing of face recognition algorithms on the dummy face database, iii) Critical analysis of four algorithms on dummy face database. © 2012 Springer-Verlag GmbH.","biometrics; dummy faces; Face recognition"
"Križaj J., Štruc V., Dobrišek S.","Robust 3D face recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865039553&partnerID=40&md5=0664080c5477f776956248a5d852bcb7","Face recognition in uncontrolled environments is hindered by variations in illumination, pose, expression and occlusions of faces. Many practical face-recognition systems are affected by these variations. One way to increase the robustness to illumination and pose variations is to use 3D facial images. In this paper 3D face-recognition systems are presented. Their structure and operation are described. The robustness of such systems to variations in uncontrolled environments is emphasized. We present some preliminary results of a system developed in our laboratory.","3D images; Biometric systems; Face recognition; Features"
"Tran Q.D., Kantartzis P., Liatsis P.","Improving fusion with optimal weight selection in Face Recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863646816&doi=10.3233%2fICA-2012-0403&partnerID=40&md5=29fc746791c7806dec4f63e848187afc","Face recognition has a large number of applications, including security/counterterrorism, person identification, Internet communications, E-commerce, and computer entertainment. Although research in automatic face recognition has been conducted since the 1960s, there exist research challenges in its practical application in the terms of performance accuracy, which deteriorates significantly with changes in illumination, pose, expression and occlusions. However, these inherent limitations can be potentially alleviated by fusing biometric information based on multiple facial features. Following this vision, the work presented here offers three contributions. Firstly, we present a Face Recognition System, where diverse biometrics features such as total face, eyes, nose, mouth, etc are extracted from the face image. Secondly, we analyse a number of approaches for combining the aforementioned information at matching score level. Thirdly, we proposed a new approach, based on a recently proposed optimisation technique, the Bees Algorithm, to determine the optimal weight parameters to enhance the performance of the fusion system. Experiments on the CASIA and ORL face databases indicate that the proposed method achieves consistently high recognition rates, compared to traditional FR approaches, such as the Eigenfaces, Fisherfaces, and D-LDA methods. © 2012-IOS Press and the author(s). All rights reserved.","Bees Algorithm; density based score fusion; Face recognition; Linear Discriminant Analysis; multibiometric system"
"Islam S.M.S., Bennamoun M., Owens R.A., Davies R.","A review of recent advances in 3D ear- and expression-invariant face biometrics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863848136&doi=10.1145%2f2187671.2187676&partnerID=40&md5=3203d631a75fc79670b427e44c824b20","Biometric-based human recognition is rapidly gaining popularity due to breaches of traditional security systems and the lowering cost of sensors. The current research trend is to use 3D data and to combine multiple traits to improve accuracy and robustness. This article comprehensively reviews unimodal and multimodal recognition using 3D ear and face data. It covers associated data collection, detection, representation, and matching techniques and focuses on the challenging problem of expression variations. All the approaches are classified according to their methodologies. Through the analysis of the scope and limitations of these techniques, it is concluded that further research should investigate fast and fully automatic ear-face multimodal systems robust to occlusions and deformations. © 2012 ACM.","3D data representation; 3D ear; 3D face; Biometrics; Detection; Facial expressions; Multimodal recognitionl"
"Li P., Ma H.","Iris recognition in non-ideal imaging conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859158334&doi=10.1016%2fj.patrec.2011.06.017&partnerID=40&md5=0f0a69c3501b2f1d6e17e54a73427251","This paper studies the iris recognition problem in the degraded iris images captured in non-ideal imaging conditions. In these circumstances iris recognition becomes challenging because of noisy factors such as the off-axis imaging, pose variation, image blurring, illumination change, occlusion, specular highlights and noise. We introduce a robust algorithm based on the Random Sample Consensus (RANSAC) for localization of non-circular iris boundaries. It can localize the iris boundaries more accurately than the methods based on the Hough transform. To account for iris pattern deformation, we describe an image registration method based on the Lucas-Kanade algorithm. Operating on the filtered iris images, this method divides one image into small sub-images and solves registration problem for every small sub-image. Under some reasonable assumptions this method becomes very efficient while maintaining its effectiveness. Finally, we investigate how to extract highly distinctive features in the degraded iris images. We present a sequential forward selection method for seeking a sub-optimal subset of filters from a family of Gabor filters. The recognition performance is greatly improved with a very small number of filters selected. Experiments were conducted on the UBIRIS.v2 iris database and promising results were obtained. © 2011 Elsevier B.V. All rights reserved.","Filter selection; Image registration; Iris recognition; Random Sample Consensus (RANSAC)"
"Juefei-Xu F., Savvides M.","Unconstrained periocular biometric acquisition and recognition using COTS PTZ camera for uncooperative and non-cooperative subjects","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860693677&doi=10.1109%2fWACV.2012.6163051&partnerID=40&md5=431c942bdfcd5371095f1ae50bd40e82","We propose an acquisition and recognition system based only on periocular biometric using the COTS PTZ camera to tackle the difficulty that the full face recognition approach has encountered in highly unconstrained real-world scenario, especially for capturing and recognizing uncooperative and non-cooperative subjects with expression, closed eyes, and facial occlusions. We evaluate our algorithm on the periocular region and compare that to the performance of the full face on the Compass database we have collected. The results have shown that the periocular region, when tackling unconstrained matching, is a much better choice than the full face for face recognition even with less than 2/5 the size of the full face. To be more specific, the periocular matching across all facial manners, i.e., neutral expression, smiling expression, closed eyes, and facial occlusion, is able to achieve 60.7% verification rate at 0.1% false accept rate, a 16.9% performance boost over the full face. © 2012 IEEE.",
"Song M., Tao D., Huang X., Chen C., Bu J.","Three-dimensional face reconstruction from a single image by a coupled RBF network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860110906&doi=10.1109%2fTIP.2012.2183882&partnerID=40&md5=a5594e1af61b1744009264b615a49089","Reconstruction of a 3-D face model from a single 2-D face image is fundamentally important for face recognition and animation because the 3-D face model is invariant to changes of viewpoint, illumination, background clutter, and occlusions. Given a coupled training set that contains pairs of 2-D faces and the corresponding 3-D faces, we train a novel coupled radial basis function network (C-RBF) to recover the 3-D face model from a single 2-D face image. The C-RBF network explores: 1) the intrinsic representations of 3-D face models and those of 2-D face images; 2) mappings between a 3-D face model and its intrinsic representation; and 3) mappings between a 2-D face image and its intrinsic representation. Since a particular face can be reconstructed by its nearest neighbors, we can assume that the linear combination coefficients for a particular 2-D face image reconstruction are identical to those for the corresponding 3-D face model reconstruction. Therefore, we can reconstruct a 3-D face model by using a single 2-D face image based on the C-RBF network. Extensive experimental results on the BU3D database indicate the effectiveness of the proposed C-RBF network for recovering the 3-D face model from a single 2-D face image. © 1992-2012 IEEE.","3-D face reconstruction; Coupled RBF network; single image"
"Shermina J., Vasudevan V.","Recognition of the face images with occlusion and expression","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865734259&doi=10.1142%2fS021800141256006X&partnerID=40&md5=d6941d06b9943678cf29c5286956d820","Face recognition, a kind of biometric identification, researched in several fields such as computer vision, image processing, and pattern recognition is a natural and direct biometric method. Face Recognition Technology has diverse potential over applications in the fields of information security, law enforcement and surveillance, smart cards, access control and more. Face recognition is one of the diverse techniques used for identifying an individual. Generally the image variations because of the change in face identity are less than the variations among the images of the same face under different illumination and viewing angle. Illumination and pose are the two major challenges, among the several factors that influence face recognition. After pose and illumination, the main factors that affect the face recognition performance are occlusion and expression. So in order to overcome these issues, we proposed an efficient face recognition system based on partial occlusion and expression. The similar blocks in the face image are identified and occlusion can be recovered using the block matching technique. This is combined with expression normalized by calculating the Empherical Mode Decomposition feature. Finally, the face can be recognized by using the PCA. From the implementation result, it is evident that our proposed method based on the PCA technique recognizes the face images effectively. © 2012 World Scientific Publishing Company.","block matching algorithm; expression; Face recognition; occlusion detection; principal component analysis (PCA)"
"Zhang M., Sun Z., Tan T.","Perturbation-enhanced feature correlation filter for robust iris recognition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866669357&doi=10.1049%2fiet-bmt.2012.0002&partnerID=40&md5=f87b5e1dcf7fcdf998012e7a15105107","Visual pattern of human iris provides rich texture information for personal identification. However, it is challenging to match intra-class iris images with large variations in applications. This study proposes a perturbation-enhanced feature correlation filter (PFCF) for robust iris matching. PFCF is developed based on quad-phase minimum average correlation energy filter, but it has two significant improvements. First, PFCF is performed on Gabor filtered iris images to encode both local and global features. On the one hand, Gabor images can enhance the local details of iris texture. On the other hand, correlation filters describe the regional appearance information and measure the global similarity between iris images efficiently. Secondly, artificially perturbed iris images are generated to model intra-class variations. Also, a set of additional correlation filters are developed accordingly as the gallery templates. The decision is determined by the fusion result of multiple correlation filters. Therefore PFCF not only takes the advantages of Gabor images and correlation filters but also enlarges the amount of enrolled templates for robust iris matching. Extensive experiments on three challenging iris image databases demonstrate that the proposed method outperforms the state-of-the-art methods according to its robustness against deformation, rotation, occlusion, blurring and illumination changes in iris images. © 2012 The Institution of Engineering and Technology.",
"Dibeklioglu H., Salah A.A., Gevers T.","A statistical method for 2-D facial landmarking","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856256887&doi=10.1109%2fTIP.2011.2163162&partnerID=40&md5=80c8a7a1b0fcaaf0653f716c5ba6e1c1","Many facial-analysis approaches rely on robust and accurate automatic facial landmarking to correctly function. In this paper, we describe a statistical method for automatic facial-landmark localization. Our landmarking relies on a parsimonious mixture model of Gabor wavelet features, computed in coarse-to-fine fashion and complemented with a shape prior. We assess the accuracy and the robustness of the proposed approach in extensive cross-database conditions conducted on four face data sets (Face Recognition Grand Challenge, Cohn-Kanade, Bosphorus, and BioID). Our method has 99.33% accuracy on the Bosphorus database and 97.62% accuracy on the BioID database on the average, which improves the state of the art. We show that the method is not significantly affected by low-resolution images, small rotations, facial expressions, and natural occlusions such as beard and mustache. We further test the goodness of the landmarks in a facial expression recognition application and report landmarking-induced improvement over baseline on two separate databases for video-based expression recognition (Cohn-Kanade and BU-4DFE). © 2011 IEEE.","Facial feature localization; facial landmarking; factor analysis; Gabor wavelet features; mixture models; shape prior; structural analysis"
"Yuan L., Mu Z.C.","Ear recognition based on local information fusion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81155148573&doi=10.1016%2fj.patrec.2011.09.041&partnerID=40&md5=9a946c693613a76b18fe35f063365695","Ears have rich structural features that are almost invariant with increasing age and facial expression variations. Therefore ear recognition has become an effective and appealing approach to non-contact biometric recognition. This paper gives an up-to date review of research works on ear recognition. Current 2D ear recognition approaches achieve good performance in constrained environments. However the recognition performance degrades severely under pose, lighting and occlusion. This paper proposes a 2D ear recognition approach based on local information fusion to deal with ear recognition under partial occlusion. Firstly, the whole 2D image is separated to sub-windows. Then, Neighborhood Preserving Embedding is used for feature extraction on each sub-window, and we select the most discriminative sub-windows according to the recognition rate. Each sub-window corresponds to a sub-classifier. Thirdly, a sub-classifier fusion approach is used for recognition with partially occluded images. Experimental results on the USTB ear dataset and UND dataset have illustrated that using only few sub-windows we can represent the most meaningful region of the ear, and the multi-classifier model gets higher recognition rate than using the whole image for recognition. © 2011 Elsevier B.V. All rights reserved.","Ear recognition; Neighborhood preserving embedding; Partial occlusion; Sub-classifier fusion"
"Li B., Lian X.-C., Lu B.-L.","Gender classification by combining clothing, hair and facial component classifiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80555123017&doi=10.1016%2fj.neucom.2011.01.028&partnerID=40&md5=6b86021ab75fc1e10b7ee8c5355e5895","In this paper, we propose a novel gender classification framework, which utilizes not only facial features, but also external information, i.e. hair and clothing. Instead of using the whole face, we consider five facial components: forehead, eyes, nose, mouth and chin. We also design feature extraction methods for hair and clothing; these features have seldom been used in previous work because of their large variability. For each type of feature, we train a single support vector machine classifier with probabilistic output. The outputs of these classifiers are combined using various strategies, namely fuzzy integral, maximal, sum, voting, and product rule. The major contributions of this paper are (1) investigating the gender discriminative ability of clothing information; (2) using facial components instead of the whole face to obtain higher robustness for occlusions and noise; (3) exploiting hair and clothing information to facilitate gender classification. Experimental results show that our proposed framework improves classification accuracy, even when images contain occlusions, noise, and illumination changes. © 2011 Elsevier B.V.","Classifier combination; Clothing feature; Facial components; Gender classification; Hair feature; Local binary pattern; Support vector machine"
"Saha K., Debnath R., Bhowmik M.K., Bhattacharjee D., Nasipuri M.","North-East Indian face database: Its design and aspects","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907554226&doi=10.1049%2fcp.2012.2546&partnerID=40&md5=9488966efc013f40807c14ef02fd2568","The outer shell of human face may seem different in multiple occasions due to its flexibility and three dimensional formation. Researchers are developing robust algorithms efficient for automatic face detection, recognition and expression analysis, even in the presence of the difficulties caused by source of illumination, incidental angle of illumination, facial expression, head orientation, age, occlusion, facial surgery, facial hair, etc. But, to determine the efficiency of these algorithms, it requires to be tested using quality face images of benchmark databases. Here, we have studied some of the recent 2D face image databases with a comparative analysis between them. We have also described a visual face database being developed in the Biometrics Laboratory of Tripura University, India, containing the face images from the north-eastern states of India with variations in expression, illumination, pose etc.","2D face image database survey; Aging; Database creation; Detection; Expression; Face recognition; North-East Indian face database"
"Wagner A., Wright J., Ganesh A., Zhou Z., Mobahi H., Ma Y.","Toward a practical face recognition system: Robust alignment and illumination by sparse representation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055212058&doi=10.1109%2fTPAMI.2011.112&partnerID=40&md5=16db44144741230d79d3f0a9c1cb858e","Many classic and contemporary face recognition algorithms work well on public data sets, but degrade sharply when they are used in a real recognition system. This is mostly due to the difficulty of simultaneously handling variations in illumination, image misalignment, and occlusion in the test image. We consider a scenario where the training images are well controlled and test images are only loosely controlled. We propose a conceptually simple face recognition system that achieves a high degree of robustness and stability to illumination variation, image misalignment, and partial occlusion. The system uses tools from sparse representation to align a test face image to a set of frontal training images. The region of attraction of our alignment algorithm is computed empirically for public face data sets such as Multi-PIE. We demonstrate how to capture a set of training images with enough illumination variation that they span test images taken under uncontrolled illumination. In order to evaluate how our algorithms work under practical testing conditions, we have implemented a complete face recognition system, including a projector-based training acquisition system. Our system can efficiently and effectively recognize faces under a variety of realistic conditions, using only frontal images under the proposed illuminations as training. © 2012 IEEE.","error correction; face alignment; Face recognition; illumination variation; occlusion and corruption; sparse representation; validation and outlier rejection"
"Min R., Dugelay J.-L.","Cap detection for moving people in entrance surveillance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84455169148&doi=10.1145%2f2072298.2071987&partnerID=40&md5=118c2119231f493cdb612382113e4a74","While there has been an enormous amount of research on face recognition under pose/illumination changes and image degradations, problems caused by occlusions are mostly overlooked. Moreover, most of the existing approaches of face recognition under occlusion conditions focus on overcoming facial occlusion problems due to sunglasses and scarf. To the best of our knowledge, occlusion due to cap has never been studied in the literature, but the importance of this problem should be emphasized since it is known that bank robbers and football hooligans take advantage of it for hiding their faces. This paper presents a solution to this newly identified face occlusion problem - the time-variant occlusion due to cap in entrance surveillance, in the context of face biometrics in video surveillance. The proposed approach consists of two parts: detection and tracking of occluded faces in complex surveillance videos; detecting the presence of cap by exploiting temporal information. The detection and tracking part is based upon body silhouette and elliptical head tracker. The classification of cap/non-cap faces utilizes dynamic time warping (DTW) and agglomerative hierarchical clustering. The proposed algorithm is evaluated on several surveillance videos and yields good detection rates. Copyright 2011 ACM.","Entrance surveillance; Face recognition; Occlusion detection; Security management"
"Lakshmiprabha N.S., Bhattacharya J., Majumder S.","Face recognition using multimodal biometric features","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855928247&doi=10.1109%2fICIIP.2011.6108945&partnerID=40&md5=21cec9435b330d54562a64dd2fbcfa64","This paper presents a new multimodal biometric approach using face and periocular biometric. The available face recognition algorithm performance in presence of multiple variations such as illumination, pose, expression, occlusion and plastic surgery is not satisfactory. Also, periocular biometrics face problems in presence of spectacles, head angle, hair and expression. A method which can extract multiple feature information from a single source and can give a satisfactory performance even with less number of training images is desirable. Thus combining face and periocular data obtained from the same image may increase the performance of the recognition system. A detailed performance analysis of face recognition and periocular biometric using Gabor and LBP features is carried out. This is then compared with the proposed multimodal biometric feature extraction technique. The experimental results obtained using Muct and plastic surgery face database shows that the proposed multimodal biometric performs better than other face recognition and individual biometric methods. © 2011 IEEE.","Face recognition; Gabor wavelets; Local Binary Patterns; Multimodal biometric; Periocular recognition"
"Logesh S., Arun Bharathi S., Chandra Mouli P.V.S.S.R.","An efficient and robust face detection method using neuro-fuzzy approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855930697&doi=10.1109%2fICIIP.2011.6108976&partnerID=40&md5=49a05a6d6bc0dc717e23f6f16b90bbeb","Person identification plays a major role in any secured and safety system. Face is one of the major biometric explored by many researchers for human identification. The problem becomes more complex by means of any occlusion of objects, due to different illumination, expression and pose. We propose a novel pattern recognition approach for face detection in this paper. The approach presented is an amalgamation of artificial neural networks and fuzzy set theory. The proposed method runs in two phases and fuses the results for better performance and accuracy. The proposed method has been tested on BioID dataset and got 94% accuracy. © 2011 IEEE.","Face Detection; Fusion; Fuzzy Sets; Neural Networks"
