Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
[No author name available],"Retraction: Light-controlled resistive switching memory of multiferroic BiMnO3 nanowire arrays (Physical Chemistry Chemical Physics (2015) 17 (6718-6721) DOI: 10.1039/C4CP04901B)",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021963748&doi=10.1039%2fc7cp90074k&partnerID=40&md5=206ba19d993d822d2cd031a35ec9520a",,"","I, the corresponding author, wholly retract this paper, which was submitted and published without my knowledge or permission. In this paper, a multiferroic BiMnO3 nanowire array prepared by a hydrothermal method for light-controlled resistive switching memory is reported. The material phase identification was analyzed by the first author, Bai Sun, based on a previous report (ref. 21).1 However, the measured raw data were not exactly in agreement with ref. 21, the raw data displayed three additional small peaks. During analysis these peaks were incorrectly interpreted as the pattern of Ti substrate, and therefore were treated as part of the background and removed. The corresponding author was not made aware of these alterations. I have recently been made aware that the authors of ref. 21 have corrected their report to attribute their XRD patterns to BiOCl instead of BiMnO3. This cast doubt on our own interpretation and findings. Therefore my research group resynthesized our material according to our reported method and repeated the XRD analysis. The newly obtained XRD pattern is shown in Fig.1a (black line) and is consistent with the raw data collected in our original study (prior to peak removal). The asterisk labeled peak is attributed to the Ti substrate. The standard XRD patterns of BiMnO3 (JCPDS 89-4544) and BiOCl (JCPDS 82-0485) are also shown in blue and red, respectively. With the exception of the peaks at 30.35, 42.40 and 57.001, the measured peak positions and intensities in Fig. 1a agree well with those in PDF card 82-0485, and not with those in PDF-89-4544. We further characterized the composition by using energy dispersive spectroscopy (EDS) and X-ray photoelectron spectroscopy (XPS). In Fig. 1b and c, C, Ti, Bi, Mn and O elements are identified. The Ti element is from the Ti substrate. The XPS spectrum of Cl2p in Fig. 1d shows a minor detected amount of Cl element, which we believe is attributed to the use of the chlorinated raw materials rather than the presence of BiOCl. The single crystalline feature shown in Fig. 2d of this PCCP paper suggests that the sample is not a composite of bismuth oxide and manganese oxide. However the elemental compositions tabulated in the inset of Fig. 1b in this notice are not consistent with non-stoichiometric BiMnO3. Although the evidence presented from the XPS and EDS analysis suggests that the material is not BiOCl, due to the indeterminate identity of 3 peaks in the XRD pattern we have found that there is insufficient evidence to conclusively state thatthe reported material is BiMnO3. Therefore, due to the uncertain characterization of the material used to form the reported nanowire array, which severely undermines the validity of the reported conclusions, I am retracting the article. (Figure Presented). © the Owner Societies 2017.",,
"Zhang M., Chen J., Tian Z., Wang H.","Reply to the 'Comment on ""magnetic-field-enabled resolution enhancement in super-resolution imaging""' by Bergmann et al., Physical Chemistry Chemical Physics, 2017, 19, DOI: 10.1039/C6CP05108A",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027071350&doi=10.1039%2fc6cp06510d&partnerID=40&md5=06a3a2fd3ed0db963c8c67fe25f85906","State Key Laboratory of Electroanalytical Chemistry, Changchun Institute of Applied Chemistry, Chinese Academy of Sciences, Changchun, China; School of Chemistry and Chemical Engineering, University of Chinese Academy of Sciences, Beijing, China","Zhang, M., State Key Laboratory of Electroanalytical Chemistry, Changchun Institute of Applied Chemistry, Chinese Academy of Sciences, Changchun, China; Chen, J., State Key Laboratory of Electroanalytical Chemistry, Changchun Institute of Applied Chemistry, Chinese Academy of Sciences, Changchun, China; Tian, Z., School of Chemistry and Chemical Engineering, University of Chinese Academy of Sciences, Beijing, China; Wang, H., State Key Laboratory of Electroanalytical Chemistry, Changchun Institute of Applied Chemistry, Chinese Academy of Sciences, Changchun, China",[No abstract available],,
[No author name available],"Correction: Structural characterization of gas-phase cysteine and cysteine methyl ester complexes with zinc and cadmium dications by infrared multiple photon dissociation spectroscopy (Physical Chemistry Chemical Physics (2015) 17 (25799-25808) DOI: 10.1039/C5CP01500F)",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026206209&doi=10.1039%2fc7cp90144e&partnerID=40&md5=c2a38108cc6cad7c699d45fe768d2d4b",,"","Although the overall conclusions of the original article remain unaffected (no experimental or theoretical IR spectra are changed, nor is any calculated thermochemistry at 0 K), the thermal corrections to the Gibbs free energy at 298 K were mistakenly overestimated. Corrected 298 K values for Tables 1 and 2 from the original manuscript are given below. Notably, only very subtle changes are found such that the relative order of all 298 K theoretically determined low-energy species remains the same for the [Zn(Cys-H)]+, [Cd(Cys-H)]+, [Zn(CysOMe-H)]+, [Cd(CysOMe-H)]+ and CdCl+(CysOMe) systems. Therefore, we have not corrected the relative energies used throughout the text. (Table Presented). © the Owner Societies 2017.",,
[No author name available],"Retraction: Utility of plasma: A new road from physics to chemistry (RSC Adv. (2013) 3 (12540–12567))",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015412873&doi=10.1039%2fc7ra90034a&partnerID=40&md5=3839a68a6345bf8edfeaefb1dabdc3b5",,"","Retraction of ‘Utility of plasma: a new road from physics to chemistry' by Pankaj Attri et al., RSC Adv., 2013, 3, 12540-12567. © The Royal Society of Chemistry.",,
"Martínez-Aznar M.M., Rodríguez-Arteche I., Gómez-Lesarri P.","Resolution of professional problems as a guide for initial physics and chemistry teacher training [La resolución de problemas profesionales como referente para la formación inicial del profesorado de física y química]",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011268745&partnerID=40&md5=a30325b7fe5f033cd0416e9e3cec012b","Departamento de Didáctica de Las Ciencias Experimentales, Facultad de Educación-C.F.P., Universidad Complutense de Madrid, Spain; IES Ramiro de Maeztu, Madrid, Spain","Martínez-Aznar, M.M., Departamento de Didáctica de Las Ciencias Experimentales, Facultad de Educación-C.F.P., Universidad Complutense de Madrid, Spain; Rodríguez-Arteche, I., Departamento de Didáctica de Las Ciencias Experimentales, Facultad de Educación-C.F.P., Universidad Complutense de Madrid, Spain; Gómez-Lesarri, P., IES Ramiro de Maeztu, Madrid, Spain","Research in science education has given rise to a variety of proposals and activities for students at different school levels. However, this is not the case for the educational training of future teachers, especially for Secondary Education. With the intention of contributing to this issue, this paper presents a grounded experience for the development of the Physics and Chemistry Education subjects of the Spanish Master's in Secondary Education. As such, we incorporate their specific schedules, together with a series of useful activities for the teacher training process. Starting with the future teachers' beliefs, this proposal is based on their construction of Pedagogical Content Knowledge by solving contextualized professional problems. With that purpose, the design of Teaching Units is considered as a reflective tool in the process.","Pedagogical content knowledge; Preservice secondary teacher education; Problem-based learning; Teaching units",
"Ahmed N.B., Ronsin O., Mouton L., Sicard C., Yéprémian C., Baumberger T., Brayner R., Coradin T.","The physics and chemistry of silica-in-silicates nanocomposite hydrogels and their phycocompatibility",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018526389&doi=10.1039%2fc7tb00341b&partnerID=40&md5=45126a6feb447a84ab8f33766e31532f","Sorbonne Universités, UPMC Univ. Paris 06, CNRS, Collège de France, UMR 7574, Laboratoire de Chimie de la Matière Condensée de Paris, 4 place Jussieu, Paris, France; Sorbonne Paris Cité, Interfaces, Traitements, Organisation et Dynamique des Systèmes, UMR 7086, CNRS, Paris-Diderot University, 15 rue Jean de Baïf, Paris, France; Sorbonne Universités, UPMC Univ. Paris 06, UMR 7588, Institut des Nanosciences de Paris, 4 place Jussieu, Paris, France; Institut Lavoisier de Versailles, 45 avenue des Etats-Unis, Versailles, France; Département RDDM, UMR 7245, Unité MCAM, Muséum National d'Histoire Naturelle, 57 rue Cuvier, Paris, France","Ahmed, N.B., Sorbonne Universités, UPMC Univ. Paris 06, CNRS, Collège de France, UMR 7574, Laboratoire de Chimie de la Matière Condensée de Paris, 4 place Jussieu, Paris, France, Sorbonne Paris Cité, Interfaces, Traitements, Organisation et Dynamique des Systèmes, UMR 7086, CNRS, Paris-Diderot University, 15 rue Jean de Baïf, Paris, France; Ronsin, O., Sorbonne Universités, UPMC Univ. Paris 06, UMR 7588, Institut des Nanosciences de Paris, 4 place Jussieu, Paris, France; Mouton, L., Sorbonne Paris Cité, Interfaces, Traitements, Organisation et Dynamique des Systèmes, UMR 7086, CNRS, Paris-Diderot University, 15 rue Jean de Baïf, Paris, France; Sicard, C., Institut Lavoisier de Versailles, 45 avenue des Etats-Unis, Versailles, France; Yéprémian, C., Département RDDM, UMR 7245, Unité MCAM, Muséum National d'Histoire Naturelle, 57 rue Cuvier, Paris, France; Baumberger, T., Sorbonne Universités, UPMC Univ. Paris 06, UMR 7588, Institut des Nanosciences de Paris, 4 place Jussieu, Paris, France; Brayner, R., Sorbonne Paris Cité, Interfaces, Traitements, Organisation et Dynamique des Systèmes, UMR 7086, CNRS, Paris-Diderot University, 15 rue Jean de Baïf, Paris, France; Coradin, T., Sorbonne Universités, UPMC Univ. Paris 06, CNRS, Collège de France, UMR 7574, Laboratoire de Chimie de la Matière Condensée de Paris, 4 place Jussieu, Paris, France","Silicates-in-silica nanocomposite hydrogels obtained from sodium silicates/colloidal silica mixtures have previously been found to be useful for bacterial encapsulation. However the extension of synthesis conditions and the understanding of their impact on the silica matrix would widen the applicability of this process in terms of encapsulated organisms and the host properties. Here the influence of silicates and the colloidal silica concentration as well as pH conditions on the gel time, the optical properties, the structural and mechanical properties of silica matrices was studied. We show that gel formation is driven by silicate condensation but that the aggregation of silica colloids also has a major influence on the transparency and structure of the nanocomposites. Three different photosynthetic organisms, cyanobacteria Anabaena flos-aquae and two microalgae Chorella vulgaris and Euglena gracilis, were used as probes of the phycocompatibility of the process. The three organisms were highly sensitive to the silicate concentration, which impacts both the gelation time and ionic strength conditions. The Ludox content was crucial for cyanobacteria as it strongly impacts the Young's modulus of the matrices. The detrimental effect of acidic pH on cell suspension was compensated by the silica network. Overall, it is now possible to select optimal encapsulation conditions based on the physiology of the targeted cells, opening wide perspectives for the design of biosensors and bioreactors. © The Royal Society of Chemistry.",,"Biology; Biomechanics; Cell culture; Elastic moduli; Gelation; Hydrogels; Ionic strength; Nanocomposites; Optical properties; Silicates; Chorella vulgaris; Colloidal silica; Nanocomposite hydrogels; Photosynthetic organisms; Silica nanocomposites; Strength condition; Structural and mechanical properties; Synthesis conditions; Silica"
"Salerno S.","Universal Expositions, physics-chemistry and new occupational diseases: The case of Marie Sklodowska Curie and radium girls [Esposizioni universali, la fisica-chimica e le nuove malattie da lavoro: Il caso di Marie Sklodowska Curie e le ragazze del radio]",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018810319&doi=10.23749%2fmdl.v108i1.5698&partnerID=40&md5=a31f9fbd8062ba4743e0a7fbbc0264e8","Divisione di Biomedicina, ENEA Casaccia, SP018, Roma, Italy","Salerno, S., Divisione di Biomedicina, ENEA Casaccia, SP018, Roma, Italy","Background: Radium discovery by Marie and Pierre Curies caused previously unknown diseases. Marie Sklodowska Curie (1867-1934) suffered from radiations effects, as did girls in the radium dial watches factories. Therapeutic effects of radium were soon discovered, its unhealthy effects were as yet unheard of. Objectives: Analysis of Marie Sklodowska Curie (Marie) and radium girls occupational exposure, taking scientific debate on radium dangerous effects into account. Methods: analysis of occupational exposure and diseases of Marie and radium girls in major documents, including Curie archive letters. Results: Marie had dermatitis, radiodermatitis, tinnitus, one abortion, cataracts, tubercolosis, aplastic anemia. She also was a victim of mobbing. Women employed in the New Jersey radium dial watches factories, often immigrants, died of jaw necrosis, sarcoma of femur, anemia, leukemia and other radium related diseases. Marie was first asked about radium adverse effects by the New Jersey Department of labour (1925), Lise Meitner (1928) and the American Society for Cancer Control (1929). In 1928 Alice Hamilton organized a radium conference in order to find a solution to the radium girls' new disease. In 1929, during her second visit to the United States of America (USA), Marie declared how only prevention could save ""radium girls"". In 1934 she died of aplastic anemia, just like many radium girls. That year International Labour Office listed the new disease as due to ""radium, radioactive substances, X-rays""; it was followed in 1937 by five USA states. Conclusions: Unheard of knowledge, conflict of interest, scientific delay, incompetence and no prevention were yesterday, as they are today, the cause of many preventable women deaths.","Curie; Occupational disease; Prevention; Radium; Women",
"Sidorenko A.S.","Physics, chemistry and biology of functional nanostructures III",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015253097&doi=10.3762%2fbjnano.8.63&partnerID=40&md5=77fd7ad1ad51fca2051dbfdc24995f0b","D. Ghitsu Institute of Electronic Engineering and Nanotechnologies ASM, Academiei Str. 3/3, Kishinev, Moldova","Sidorenko, A.S., D. Ghitsu Institute of Electronic Engineering and Nanotechnologies ASM, Academiei Str. 3/3, Kishinev, Moldova",[No abstract available],"Functional nanostructures; Nanomaterials; Nanotechnology; Sensors",
"Wang G., Pandey R., Karna S.P.","Physics and chemistry of oxidation of two-dimensional nanomaterials by molecular oxygen",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987950399&doi=10.1002%2fwcms.1280&partnerID=40&md5=97b5c3e41c0146f1461140877db787d7","Department of Physics, Michigan Technological University, Houghton, MI, United States; Weapons and Materials Research Directorate, US Army Research Laboratory, Aberdeen Proving GroundMD, United States","Wang, G., Department of Physics, Michigan Technological University, Houghton, MI, United States; Pandey, R., Department of Physics, Michigan Technological University, Houghton, MI, United States; Karna, S.P., Weapons and Materials Research Directorate, US Army Research Laboratory, Aberdeen Proving GroundMD, United States","The discovery of graphene has inspired extensive interest in two-dimensional (2D) materials, and has led to synthesis/growth of additional 2D materials, generally referred to as ‘Beyond Graphene’. Notable among the recently discovered exotic 2D materials are group IV elemental monolayers silicene and germanene, group V elemental monolayer phosphorene, and binary monolayers, such as hexagonal boron nitride (h-BN), and molybdenum disulfide (MoS2). Environmental effect on the physical and chemical properties of these 2D materials is a fundamental issue for their practical applications in devices operating under ambient conditions, especially, exposure to air often leads to oxidation of nanomaterials with significant impact on the functional properties and performances of devices built with them. In view of its importance, we present here a review of the recent experimental and theoretical studies on the oxidation of 2D materials focusing on the relationship between the oxidation process and the energy values which can be calculated by first principles methods. The complement of experiments and theory facilitates the understanding of the underlying oxidation process in terms of cohesive energy, energy barrier to oxidation and dissociation energy of oxygen molecule for 2D materials including graphene, silicene, germanene, phosphorene, h-BN, and MoS2. WIREs Comput Mol Sci 2017, 7:e1280. doi: 10.1002/wcms.1280. For further resources related to this article, please visit the WIREs website. © 2016 John Wiley & Sons, Ltd",,"Boron nitride; Graphene; Molybdenum compounds; Monolayers; Nanostructured materials; Oxidation; Oxidation resistance; Ambient conditions; Dissociation energies; First principles method; Functional properties; Hexagonal boron nitride (h-BN); Molybdenum disulfide; Physical and chemical properties; Two Dimensional (2 D); Molecular oxygen"
"Celi A., Sanpera A., Ahufinger V., Lewenstein M.","Quantum optics and frontiers of physics: The third quantum revolution",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007236198&doi=10.1088%2f1402-4896%2f92%2f1%2f013003&partnerID=40&md5=09a4df61563b8fef82dadb8ea8ceb631","ICFO - Institut de Ciències Fotòniques, Barcelona Institute of Science and Technology, Av. C.F. Gauss 3, Castelldefels, Spain; ICREA - Institució Catalana de Recerca i Estudis Avançats, Lluis Companys 23, Barcelona, Spain; Departament de Física, Universitat Autònoma Barcelona, Bellaterra, Spain","Celi, A., ICFO - Institut de Ciències Fotòniques, Barcelona Institute of Science and Technology, Av. C.F. Gauss 3, Castelldefels, Spain; Sanpera, A., ICREA - Institució Catalana de Recerca i Estudis Avançats, Lluis Companys 23, Barcelona, Spain, Departament de Física, Universitat Autònoma Barcelona, Bellaterra, Spain; Ahufinger, V., Departament de Física, Universitat Autònoma Barcelona, Bellaterra, Spain; Lewenstein, M., ICFO - Institut de Ciències Fotòniques, Barcelona Institute of Science and Technology, Av. C.F. Gauss 3, Castelldefels, Spain, ICREA - Institució Catalana de Recerca i Estudis Avançats, Lluis Companys 23, Barcelona, Spain","The year 2015 was the International Year of Light. However, it also marked, the 20th anniversary of the first observation of Bose-Einstein condensation in atomic vapors by Eric Cornell, Carl Wieman and Wolfgang Ketterle. This discovery could be considered as one of the greatest achievements of quantum optics that has triggered an avalanche of further seminal discoveries and achievements. For this reason we devote this essay for the focus issue on 'Quantum Optics in the International Year of Light' to the recent revolutionary developments in quantum optics at the frontiers of all physics: atomic physics, molecular physics, condensed matter physics, high energy physics and quantum information science. We follow here the lines of the introduction to our book 'Ultracold atoms in optical lattices: Simulating quantum many-body systems' (Lewenstein et al 2012 Ultracold Atoms in Optical Lattices: Simulating Quantum Many-body Systems (Oxford: University Press)), and to a lesser extent the review article M Lewenstein et al (2007 Adv. Phys. 56 243). The book, however, was published in 2012, and many things has happened since then - the present essay is therefore upgraded to include the latest developments. © 2016 The Royal Swedish Academy of Sciences.","manybody physics; quantum optics; quantum simulation","Atomic physics; Atoms; Bose-Einstein condensation; Condensed matter physics; Crystal lattices; High energy physics; Light; Optical lattices; Optical materials; Quantum chemistry; Quantum theory; Reviews; Statistical mechanics; Atomic vapor; Latest development; Many-body; Quantum information science; Quantum many-body systems; Quantum simulations; Ultracold atoms; University press; Quantum optics"
"Kim P.","Graphene and relativistic quantum physics",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010903989&partnerID=40&md5=901968b9793b512beb1cf0dffa1fd44c","Department of Physics, Harvard University, LISE 410, 11 Oxford Street, Cambridge, MA, United States","Kim, P., Department of Physics, Harvard University, LISE 410, 11 Oxford Street, Cambridge, MA, United States","The honeycomb lattice structure of graphene requires an additional degree of freedom, termed as pseudo spin, to describe the orbital wave functions sitting in two different sublattices of the honeycomb lattice. In the low energy spectrum of graphene near the charge neutrality point, where the linear carrier dispersion mimics the quasi-relativistic dispersion relation, pseudo spin replaces the role of real spin in the usual Dirac Fermion spectrum. The exotic quantum transport behavior discovered in graphene, such as the unusual half-integer quantum Hall effect and Klein tunneling effect, are a direct consequence of the pseudo spin rotation. In this chapter we will discuss the non-trivial Berry phase arising from the pseudo spin rotation in monolayer graphene under a magnetic field and its experimental consequences. © 2016 Springer Basel AG.",,"Degrees of freedom (mechanics); Dispersion (waves); Graphene; Honeycomb structures; Quantum chemistry; Quantum electronics; Quantum theory; Spin dynamics; Spin Hall effect; Wave functions; Carrier dispersion; Charge neutrality; Degree of freedom; Dispersion relations; Honeycomb lattices; Low-energy spectra; Quantum physics; Quantum transport; Quantum Hall effect"
"Junior E.C., Rodrigues E.C., Silva M.V.D., Gomes R.C.S., de Assis C.C.B.","A statistical study about high school student's performances in Physics and their performances in other subjects [Um estudo estatístico sobre o aproveitamento em Física de alunos de ensino médio e seus desempenhos em outras disciplinas]",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010679772&doi=10.1590%2f1806-9126-RBEF-2016-0145&partnerID=40&md5=23c731d35f84ec08998571c6548aa187","Instituto Federal de Minas Gerais, Ouro Preto, MG, Brazil; Universidade Federal de Ouro Preto, Ouro Preto, MG, Brazil; Instituto Federal de Minas Gerais, Congonhas, MG, Brazil","Junior, E.C., Instituto Federal de Minas Gerais, Ouro Preto, MG, Brazil; Rodrigues, E.C., Universidade Federal de Ouro Preto, Ouro Preto, MG, Brazil; Silva, M.V.D., Instituto Federal de Minas Gerais, Congonhas, MG, Brazil; Gomes, R.C.S., Universidade Federal de Ouro Preto, Ouro Preto, MG, Brazil; de Assis, C.C.B., Instituto Federal de Minas Gerais, Ouro Preto, MG, Brazil","Most of the high school students face serious difficulties in Physics, which can be observed by its high failure rates. In this way, this paper aims to a statistical investigation about students' performances in Physics and in other disciplines. For this purpose, it was evaluated the correlations between student grades in Physics and in other curricula. In addition, it was developed a multilevel model with two hierarchical levels: the student and the classroom. In this model it was evaluated simultaneously the influence of some disciplines on the performance in Physics. Data used were obtained in two public schools from the cities of Ouro Preto and Campo Belo. It was tried to identify whether the performance in Mathematics and Natural Science, representing the logical and deductive reasoning, as well as the performance in Portuguese and Human Sciences, representing the ability of read and interpret, has some connection to the performance in Physics. The results have shown that the highest correlation values are found between the grades in Mathematics and Physics and between the average grades in Chemistry and Biology and the grades in Physics. Beyond that, when considering simultaneously the grades, it was found again that the proficiencies in Mathematics and Chemistry/Biology have a positive impact in Physics. The National Curriculum Parameters (PCN) aim to an integration of knowledge in theme, in which the Natural Sciences theme includs Physics, Chemistry and Biology. Thus, the results between Physics and the other disciplines in this theme point to interdisciplinary work and aligned with the PCN. © by Sociedade Brasileira de Física.","Correlation; High school; Multilevel Model; Physics teaching; School performance",
"Nagarkar S., Kengar M.","Analysis of physics research output of SP Pune University during the period 1990-2014",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025105258&partnerID=40&md5=98b7899b7a2d8d17e2b732b0f79b82c4","Department of Library & Information Science, Savitribai Phule Pune University, Pune, Maharashtra, India","Nagarkar, S., Department of Library & Information Science, Savitribai Phule Pune University, Pune, Maharashtra, India; Kengar, M., Department of Library & Information Science, Savitribai Phule Pune University, Pune, Maharashtra, India","The paper analyzes the research contributions by the faculty members of the Department of Physics, Savitribai Phule Pune University (SPPU), Pune, Maharashtra, India for the period 1990-2014. Bibliographic and citation data were retrieved from Scopus database. Query statements covering all variations in the name of SPPU were used to search the database. Scopus indexed 1629 publications with 22618 citations for the period. Author keywords in Scopus database indicate that faculty members are working in core areas of physics as well as interdisciplinary subjects like chemistry, instrumentation sciences, engineering, etc. The year-wise analysis shows that research productivity of faculty member increased over the period. Faculty members published their research in core physics journals among which Journal of Applied Physics (72 papers) is the most preferred journal. The faculty members of the University have collaborated with scientists from USA, UK, Germany and Japan. At the national level, the University physicists have collaborated most with Bhabha Atomic Research Centre. © 2017, National Institute of Science Communication and Information Resources (NISCAIR). All rights reserved.","Bibliometrics; Citation analysis; Network analysis; Physics; Scopus; SP pune university",
"Markin A.V., Markina N.E., Eilks I.","The application of laser pointers for demonstration experiments in nanotechnology lessons at secondary school level",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019197457&doi=10.1117%2f12.2269173&partnerID=40&md5=994362073cd0886ae3246cbbff5a7a1f","Saratov State University, Astrakhanskaya 83, Saratov, Russian Federation; University of Bremen, Leobener Str. NW2, Bremen, Germany","Markin, A.V., Saratov State University, Astrakhanskaya 83, Saratov, Russian Federation; Markina, N.E., Saratov State University, Astrakhanskaya 83, Saratov, Russian Federation; Eilks, I., University of Bremen, Leobener Str. NW2, Bremen, Germany","The article contains description of several demonstration experiments connected with application of light scattering (LS) for investigation of optical properties of nanoparticles solutions. The demonstrations are based on the usage of laser pointers with different wavelengths (405, 532, and 650 nm) for observing of light scattering and absorbance by various nanoparticles (silver, gold, sulfur, and cadmium selenide). These experiments were used during short course for secondary school students («Introduction to Nanotechnology») and applied as hands-on activities in order to introduce students to methods of investigation of nanostructures. The demonstrations (included to the course) were tested during summer-camp school (in 2015 and 2016) and in club in chemistry (2016) for secondary school students (15-17 years old). © COPYRIGHT SPIE.","Colloids; Hands-on learning / manipulatives; High school / introductory chemistry and physics; Interdisciplinary / multidisciplinary; Nanotechnology / nanomaterials; Physical (optical) properties; Teaching course","Colloids; Demonstrations; Laser applications; Light; Light scattering; Nanoparticles; Nanostructures; Nanotechnology; Optical properties; Photonics; Silver; Students; Teaching; Application of laser; Cadmium selenides; Hands-on activities; Hands-on learning; Interdisciplinary / multidisciplinary; Introductory chemistry; Physical (optical) properties; Secondary schools; Education"
"Wonin K., Satitkune S., Monarumit N., Nimsuwan N.","Ancient glass bead from u-thong ancient city site, Central Thailand",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027064102&doi=10.4028%2fwww.scientific.net%2fKEM.737.590&partnerID=40&md5=f3b3b84847da8bbe69a43d3dca227a91","Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand","Wonin, K., Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Satitkune, S., Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Monarumit, N., Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Nimsuwan, N., Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand","The goal of this research is to build a database for the ancient glass beads from U-Thong excavation site (Dvaravati Period, 6th to 13th centuries). We can compare the chemical properties among the ancient glass beads from different sites in order to learn about the ancient trading route of those glass beads. The 30 samples and 12 colors (translucent to opaque and various colors) were collected from U-Thong archaeological site, Suphanburi Province, Central Thailand. The ancient glass bead samples were studied about the physical and chemical characteristics as well as the surface features. The glass beads were analyzed by the scanning electron microscope coupled with energy dispersive x-ray spectrometer (SEM-EDS), Fourier transform infrared spectrometer (FTIR) and Atomic Force Microscope (AFM). The chemical composition of the dark blue bead for example contained 2.25 wt% MgO, 90.98 wt% SiO2, 1.26 wt% K2O, 4.17 wt% CaO and 0.59 wt% CuO. The FTIR spectrum of ancient glass beads is rarely to interpret their molecular vibration. The AFM allowed us to see the glass corrosion in nano scale on the surface. This research can help Thai archaeologists to identify the characteristics of ancient glass bead in the Central Thailand. © 2017 Trans Tech Publications, Switzerland.","Ancient glass bead; Archaeology; Atomic force microscope; Beads; Dvaravati period; FTIR; Material physics and chemistry; Scanning electron microscope; U-thong ancient city","Atomic force microscopy; Atomic physics; Fourier transform infrared spectroscopy; Granular materials; Nanotechnology; Opacifiers; Scanning electron microscopy; Spectrometers; Uranium; X ray spectrometers; Ancient glass; Archaeology; Beads; Dvaravati period; FTIR; Material physics; Glass"
"Wattananurak P., Monarumit N., Chooyoung R., Wonin K., Chotikaprakhan S., Satitkune S.","FWHM calculation of zircon gem-materials before and after thermal enhancement",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027006628&doi=10.4028%2fwww.scientific.net%2fKEM.737.599&partnerID=40&md5=bce6e7c456aeaf535ca78107920138d4","Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Department of Physics, Faculty of Science, Kasetsart University, Bangkok, Thailand","Wattananurak, P., Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Monarumit, N., Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Chooyoung, R., Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Wonin, K., Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand; Chotikaprakhan, S., Department of Physics, Faculty of Science, Kasetsart University, Bangkok, Thailand; Satitkune, S., Gem and Mineral Science Special Research Unit, Department of Earth Sciences, Faculty of Science, Kasetsart University, Bangkok, Thailand","Zircon samples from Ubon Ratchathani, Thailand; Rattanakiri, Cambodia and Dak Nong, Vietnam change their color from light brown and reddish-brown to blue color after thermal enhancement at 1000 °C in reducing condition for 60 min. The high temperature is one of the factors for the zircon structure to recrystallize. The objective of this study is to describe the crystal structure of zircon samples before and after thermal enhancement. Zircon is a metamict mineral whose structure is destroyed by some trace elements. There are radioactive elements such as U and Th in the zircon structure. In this study, Raman spectroscopy was used to analyze the molecular vibration in zircon structure before and after thermal enhancement. As a result, the Raman spectra of zircon samples after thermal enhancement show the Raman shift at peak position of V3(SiO4) stretching around 1008cm-1 to higher wavenumber concerning to the full width at half maximum (FWHM) values calculated by PyMCA software. The results could be summarized that the metamict zircon will be recrystallized to the crystalline zircon after thermal enhancement. The advantage of this study is about the identification of zircon before and after thermal enhancement. © 2017 Trans Tech Publications, Switzerland.","FWHM; Heat treatment; Material physics and chemistry; Raman spectroscopy; Thermal enhancement; Zircon","Crystal structure; Full width at half maximum; Heat treatment; Radioactive elements; Raman spectroscopy; Thorium; Trace elements; Uranium; Vibration analysis; Zircon; Blue colors; High temperature; Material physics; Peak position; Reducing conditions; Thermal enhancement; Wave numbers; Zircon structure; Silicate minerals"
