Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
"Gent Ian P., Walsh Toby","Beyond NP: the QSAT phase transition",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596418&partnerID=40&md5=5c43c66245f8f81c13df9c5bb4267b0a","Univ of Strathclyde, Glasgow, United Kingdom","Gent, Ian P., Univ of Strathclyde, Glasgow, United Kingdom; Walsh, Toby, Univ of Strathclyde, Glasgow, United Kingdom","We show that phase transition behavior similar to that observed in NP-complete problems like random 3-SAT occurs further up the polynomial hierarchy in problems like random 2-QSAT. The differences between QSAT and SAT in phase transition behavior that Cadoli et al report are largely due to the presence of trivially unsatisfiable problems. Once they are removed, we see behavior more familiar from SAT and other NP-complete domains. There are, however, some differences. Problems with short clauses show a large gap between worst case behavior and median, and the easy-hard-easy pattern is restricted to higher percentiles of search cost. We compute the 'constrainedness' of k-QSAT problems for any k, and use this to predict the location of phase transitions. We conjecture that these predictions are less accurate than in NP-complete problems because of the super-exponential size of the state space, and of the weakness of first moment methods in complexity classes above NP. Finally, we predict that similar phase transition behavior will occur in other PSPACE-complete problems like planning and game playing.",,"Computational complexity; Computational methods; Constraint theory; Game theory; Mathematical models; Method of moments; Polynomials; Problem solving; Random processes; Polynomial hierarchy; Quantified satisfiability; Artificial intelligence"
"Benferhat S., Dubois D., Prade H., Williams M.-A.","A practical approach to fusing prioritized knowledge bases",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957627603&doi=10.1007%2f3-540-48159-1_16&partnerID=40&md5=85266e8f5367bcb6827d74e9fee9696e","IRIT, U.P.S, 118, Route de Narbonne, Toulouse, Cedex 04, France; Information Systems, School of Management, University of NewcastleNSW, Australia","Benferhat, S., IRIT, U.P.S, 118, Route de Narbonne, Toulouse, Cedex 04, France; Dubois, D., IRIT, U.P.S, 118, Route de Narbonne, Toulouse, Cedex 04, France; Prade, H., IRIT, U.P.S, 118, Route de Narbonne, Toulouse, Cedex 04, France; Williams, M.-A., Information Systems, School of Management, University of NewcastleNSW, Australia","This paper investigates simple well behaved syntactic methods to fuse prioritized knowledge bases which are semantically meaningful in the frameworks of possibility theory and of Spohn’s ordinal conditional functions. Different types of scales for priorities are discussed: finite vs. infinite, numerical vs. ordinal. Syntactic fusion is envisaged here as a process which combines prioritized knowledge bases into a new prioritized knowledge base, and thus allows for subsequent iteration. Several fusion operations are proposed, according to whether or not the sources are dependent, or conflicting, or sharing the same scale. © Springer-Verlag Berlin Heidelberg 1999.","Knowledge fusion; Knowledge representation; Possibility theory","Iterative methods; Knowledge based systems; Knowledge representation; Syntactics; Knowledge base; Knowledge basis; Knowledge fusion; Possibility theory; Artificial intelligence"
"Rocha M., Neves J.","Preventing premature convergence to local optima in genetic algorithms via random offspring generation",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947784223&partnerID=40&md5=d1f09f002c48d9c8b1099508ab9b27f9","Departamento de Informática, Universidade do Minho, Largo do Paço, Braga Codex, Portugal","Rocha, M., Departamento de Informática, Universidade do Minho, Largo do Paço, Braga Codex, Portugal; Neves, J., Departamento de Informática, Universidade do Minho, Largo do Paço, Braga Codex, Portugal","The Genetic Algorithms (GAs) paradigm is being used in- creasingly in search and optimization problems. The method has shown to be effcient and robust in a considerable number of scientific domains, where the complexity and cardinality of the problems considered elected themselves as key factors to be taken into account. However, there are still some insuffciencies; indeed, one of the major problems usually as- sociated with the use of GAs is the premature convergence to solutions coding local optima of the objective function. The problem is tightly re- lated with the loss of genetic diversity of the GA's population, being the cause of a decrease on the quality of the solutions found. Out of question, this fact has lead to the development of different techniques aiming to solve, or at least to minimize the problem; traditional methods usually work to maintain a certain degree of genetic diversity on the target po- pulations, without affecting the convergence process of the GA. In one's work, some of these techniques are compared and an innovative one, the Random Offspring Generation, is presented and evaluated in its merits. The Traveling Salesman Problem is used as a benchmark. © Springer-Verlag Berlin Heidelberg 1999.","Genetic algorithms; Genetic diversity; The traveling sa-lesman problem","Algorithms; Artificial intelligence; Biodiversity; Expert systems; Intelligent systems; Optimization; Traveling salesman problem; Cardinalities; Convergence process; Genetic algorithm (GAs); Genetic diversity; Objective functions; Optimization problems; Pre-mature convergences; The traveling sa-lesman problem; Genetic algorithms"
"Dubois D., Esteva F., Garcia P., Godo L., López de Màntaras R., Prade H.","Case-based reasoning: A fuzzy approach",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949454834&partnerID=40&md5=6c3208a71e78ca7976d5f4a47cb0a163","Institut de Recherche en Informatique de Toulouse (IRIT), Université Paul Sabatier, 118 route de Narbonne, Toulouse Cédex 4, France; Institut d’Investigacio en Intel.ligencia Artificial (IIIA), Consell Superior d’Investigacions Cientifiques (CSIC), Campus Universitat Autonoma de Barcelona, Bellaterra, Spain","Dubois, D., Institut de Recherche en Informatique de Toulouse (IRIT), Université Paul Sabatier, 118 route de Narbonne, Toulouse Cédex 4, France; Esteva, F., Institut d’Investigacio en Intel.ligencia Artificial (IIIA), Consell Superior d’Investigacions Cientifiques (CSIC), Campus Universitat Autonoma de Barcelona, Bellaterra, Spain; Garcia, P., Institut d’Investigacio en Intel.ligencia Artificial (IIIA), Consell Superior d’Investigacions Cientifiques (CSIC), Campus Universitat Autonoma de Barcelona, Bellaterra, Spain; Godo, L., Institut d’Investigacio en Intel.ligencia Artificial (IIIA), Consell Superior d’Investigacions Cientifiques (CSIC), Campus Universitat Autonoma de Barcelona, Bellaterra, Spain; López de Màntaras, R., Institut d’Investigacio en Intel.ligencia Artificial (IIIA), Consell Superior d’Investigacions Cientifiques (CSIC), Campus Universitat Autonoma de Barcelona, Bellaterra, Spain; Prade, H., Institut de Recherche en Informatique de Toulouse (IRIT), Université Paul Sabatier, 118 route de Narbonne, Toulouse Cédex 4, France","This paper is an attempt at providing a fuzzy set-based formalization of case-based reasoning. The proposed approach assumes a principle stating that ""the more similar are the problem description attributes, the more similar are the outcome attributes"". If this principle is accepted it induces constraints on the fuzzy similarity relations which are acceptable with respect to the cases stored in the memory. The idea of having cases in the memory with different levels of typicality is also discussed. A weaker form of this principle concluding only on the graded possibility of the similarity of the outcome attributes, is also considered. These two forms of the case-based reasoning principle are modelled in terms of fuzzy rules. Then an approximate reasoning machinery taking advantage of this principle enables us to apply the information stored in the memory of previous cases to the current problem. Extensions of the proposed approach in order to handle incomplete or fuzzy descriptions is also considered and studied. The paper does not take into account the learning aspects of case-based reasoning. © Springer-Verlag Berlin Heidelberg 1999.",,"Artificial intelligence; Fuzzy inference; Fuzzy logic; Machinery; Approximate reasoning; Current problems; Fuzzy approach; Fuzzy description; Fuzzy similarity relation; Problem description; Case based reasoning"
"Kaminka Gal, Tambe Milind","I'm OK, you're OK, we're OK: Experiments in distributed and centralized socially attentive monitoring",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032659671&partnerID=40&md5=5a17cf9c7a58e67c4c12bc91ed90748c","Univ of Southern California, Los Angeles, United States","Kaminka, Gal, Univ of Southern California, Los Angeles, United States; Tambe, Milind, Univ of Southern California, Los Angeles, United States","Execution monitoring is a critical challenge for agents in dynamic, complex, multi-agent domains. Existing approaches utilize goal-attentive models which monitor achievement of task goals. However, they lack knowledge of the intended relationships which should hold among the agents, and so fail to address key opportunities and difficulties in multi-agent settings. We explore SAM, a novel complementary framework for social monitoring that utilizes knowledge of social relationships among agents in monitoring them. We compare the performance of SAM when monitoring is done by a single agent in a centralized fashion, versus team monitoring in a distributed fashion. We experiment with several SAM instantiations, algorithms that are sound and incomplete, unsound and complete, and both sound and complete. While a more complex algorithm appears useful in the centralized case (but is unsound), the surprising result is that a much simpler algorithm in the distributed case is both sound and complete. We present a set of techniques for practical, efficient implementations with rigorously proven performance guarantees, and systematic empirical validation.",,"Multi-agent systems; Socially attentive monitoring (SAM); Adaptive algorithms; Artificial intelligence; Learning systems; Monitoring; Neural networks"
"Arisha K.A., Ozcan F., Ross R., Subrahmanian V.S., Eiter T., Kraus S.","Impact: A Platform for Collaborating Agents",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033098820&doi=10.1109%2f5254.757633&partnerID=40&md5=c2e8c58df30ef88c87a6fb8ce6c275cf","University of Maryland, United States; Technical University of Vienna, Australia; Bar-llan University and the University of Maryland, United States","Arisha, K.A., University of Maryland, United States; Ozcan, F., University of Maryland, United States; Ross, R., University of Maryland, United States; Subrahmanian, V.S., University of Maryland, United States; Eiter, T., Technical University of Vienna, Australia; Kraus, S., Bar-llan University and the University of Maryland, United States",[No abstract available],,"Client server computer systems; Computer architecture; Computer software; Constraint theory; Data structures; Interactive computer systems; Query languages; Software agents; Software package interactive Maryland Platform (Impact); Artificial intelligence"
"Marsella Stacy, Adibi Jafar, Al-Onaizan Yaser, Kaminka Gal A., Muslea Ion, Tambe Milind","On being a teammate: Experiences acquired in the design of RoboCup teams",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032684967&partnerID=40&md5=c02f10094e93ac91f6f7c1ba57206473","Univ of Southern California, Marina del Rey, United States","Marsella, Stacy, Univ of Southern California, Marina del Rey, United States; Adibi, Jafar, Univ of Southern California, Marina del Rey, United States; Al-Onaizan, Yaser, Univ of Southern California, Marina del Rey, United States; Kaminka, Gal A., Univ of Southern California, Marina del Rey, United States; Muslea, Ion, Univ of Southern California, Marina del Rey, United States; Tambe, Milind, Univ of Southern California, Marina del Rey, United States","Increasingly, multi-agent systems are being designed for a variety of complex, dynamic domains. Effective agent interactions in such domains raise some of the most fundamental research challenges for agent-based systems, in teamwork, multi-agent learning and agent modelling. The RoboCup research initiative, particularly the simulation league, has been proposed to pursue such multi-agent research challenges, using the common testbed of simulation soccer. Despite the significant popularity of RoboCup within the research community, general lessons have not often been extracted from participation in RoboCup. This is what we attempt to do here. We have fielded two teams, ISIS97 and ISIS98, in RoboCup competitions. These teams have been in the top four teams in these competitions. We compare the teams, and attempt to analyze and generalize the lessons learned. This analysis reveals several surprises, pointing out lessons for teamwork and for multi-agent learning.",,"Agent modeling; Multi-agent systems; Artificial intelligence; Computer simulation; Learning systems; Neural networks"
"Gent Ian P., Hoos Holger H., Prosser Patrick, Walsh Toby","Morphing: combining structure and randomness",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596422&partnerID=40&md5=c1f97acdddd2eef1940d0a266ad8d24e","Univ of Strathclyde, Glasgow, United Kingdom","Gent, Ian P., Univ of Strathclyde, Glasgow, United Kingdom; Hoos, Holger H., Univ of Strathclyde, Glasgow, United Kingdom; Prosser, Patrick, Univ of Strathclyde, Glasgow, United Kingdom; Walsh, Toby, Univ of Strathclyde, Glasgow, United Kingdom","We introduce a mechanism called 'morphing' for introducing structure or randomness into a wide variety of problems. We illustrate the usefulness of morphing by performing several different experimental studies. These studies identify the impact of a 'small-world' topology on the cost of coloring graphs, of asymmetry on the cost of finding the optimal TSP tour, and of the dimensionality of space on the cost of finding the optimal TSP tour. We predict that morphing will find many other uses.",,"Constraint theory; Data structures; Graph theory; Matrix algebra; Problem solving; Random processes; Traveling salesman problem; Coloring graphs; Constraint satisfaction problems; Morphing; Satisfiability problems; Artificial intelligence"
"Wooldridge Michael J., Jennings Nicholas R.","Software engineering with agents: Pitfalls and pratfalls",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18744426996&partnerID=40&md5=20fdb8129d5fd1922167effdbbb5b9a9","Univ of London, United Kingdom","Wooldridge, Michael J., Univ of London, United Kingdom; Jennings, Nicholas R., Univ of London, United Kingdom","Intelligent agents and multiagent systems play a significant role in complex, distributed systems engineering and the main pitfalls awaiting the agent system developer, in hopes that these pitfalls can subsequently be avoided. Six categories of problems are identified to focus on pitfalls common to agent-based development projects and ignore generic software development issues. Development methodologies for agent-based systems are also investigated to offer developers a systematic framework to address the pragmatic concerns of software engineers charged with the development of agent-based systems.",,"Artificial intelligence; Computer architecture; Computer systems programming; Distributed computer systems; Interactive computer systems; Legacy systems; Object oriented programming; Online systems; Architecture for cooperating heterogeneous online systems (ARCHON); Common object request broker architecture (CORBA); Generic rules and agent model testbed environment (GRATE); Intelligent agents; Multiagent systems; Software engineering"
"Dubois D., Grabisch M., Prade H.","Assessing the value of a candidate: A qualitative possibilistic approach",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947939604&partnerID=40&md5=d8d46cc1d96711fcb9c17c96a3479f91","Institut de Recherche en Informatique de Toulouse (IRIT)-CNRS, Université Paul Sabatier, 118 route de Narbonne, Toulouse Cedex 4, France; Thomson-CSF, Corporate Research Laboratory, Domaine de Corbeville, Orsay, France","Dubois, D., Institut de Recherche en Informatique de Toulouse (IRIT)-CNRS, Université Paul Sabatier, 118 route de Narbonne, Toulouse Cedex 4, France; Grabisch, M., Thomson-CSF, Corporate Research Laboratory, Domaine de Corbeville, Orsay, France; Prade, H., Institut de Recherche en Informatique de Toulouse (IRIT)-CNRS, Université Paul Sabatier, 118 route de Narbonne, Toulouse Cedex 4, France","The problem of assessing the value of a candidate is viewed here as a multiple combination problem. On the one hand a candidate can be evaluated according to dierent criteria, and on the other hand several experts are supposed to assess the value of candidates according to each criterion. Criteria are not equally important, experts are not equally competent or reliable. Moreover levels of satisfaction of criteria, or levels of condence are only assumed to take their values in qualitative scales which are just linearly ordered. The problem is discussed within the framework of possibility theory which oers a qualitative setting for handling it. © Springer-Verlag Berlin Heidelberg 1999.",,"Computers; Possibilistic approach; Possibility theory; Qualitative scale; Artificial intelligence"
"Stergiou Kostas, Walsh Toby","Encodings of non-binary constraint satisfaction problems",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596636&partnerID=40&md5=9736d3466c54e7ce6f2c907f6a58f31c","Univ of Strathclyde, Glasgow, United Kingdom","Stergiou, Kostas, Univ of Strathclyde, Glasgow, United Kingdom; Walsh, Toby, Univ of Strathclyde, Glasgow, United Kingdom","We perform a detailed theoretical and empirical comparison of the dual and hidden variable encodings of non-binary constraint satisfaction problems. We identify a simple relationship between the two encodings by showing how we can translate between the two by composing or decomposing relations. This translation suggests that we will tend to achieve more pruning in the dual than in the hidden variable encoding. We prove that achieving arc-consistency on the dual encoding is strictly stronger than achieving arc-consistency on the hidden variable, and this itself is equivalent to achieving generalized arc-consistency on the original (non-binary) problem. We also prove that, as a consequence of the unusual topology of the constraint graph in the hidden variable encoding, inverse consistencies like neighborhood inverse consistency and path inverse consistency collapse down onto arc-consistency. Finally, we propose the 'double encoding', which combines together both the dual and the hidden variable encodings.",,"Artificial intelligence; Constraint theory; Encoding (symbols); Graph theory; Inverse problems; Constraint satisfaction problems; Hidden variable encodings; Problem solving"
"Qiu Zhun, Tambe Milind, Jung Hyuckchul","Towards flexible negotiation in teamwork",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032645540&partnerID=40&md5=ecd26752364abfdaa9da7e925b1eba05","Univ of Southern California, Marina del Rey, United States","Qiu, Zhun, Univ of Southern California, Marina del Rey, United States; Tambe, Milind, Univ of Southern California, Marina del Rey, United States; Jung, Hyuckchul, Univ of Southern California, Marina del Rey, United States","In a complex, dynamic multi-agent setting, coherent team actions are often jeopardized by agents' conflicting beliefs about different aspects of their environment, about resource availability, and about their own or teammates' capabilities and performance. Team members thus need to communicate and negotiate to restore team coherence. This paper focuses on the problem of negotiations in teamwork to resolve such conflicts. The basis of such negotiations is inter-agent argumentation based on Toulmin's argumentation pattern. There are several novel aspects in our approach. First, our approach to argumentation exploits recently developed general, explicit teamwork models, which make it possible to provide a generalized and reusable argumentation facility based on teamwork constraints. Second, an emphasis on collaboration in argumentation leads to novel argumentation strategies geared towards benefiting the team rather than the individual. Third, our goal, to realize argumentation in practice in an agent team, has led to decision theoretic and pruning techniques to reduce argumentation overhead. Our approach is implemented in a system called CONSA.",,"Multi-agent systems; Constraint theory; Decision theory; Artificial intelligence"
"Benferhat Salem, Dubois Didier, Prade Henri","Towards fuzzy default reasoning",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032591408&partnerID=40&md5=0008aae630685ff534eb945684e95bee","Universite Paul Sabatier, Toulouse, France","Benferhat, Salem, Universite Paul Sabatier, Toulouse, France; Dubois, Didier, Universite Paul Sabatier, Toulouse, France; Prade, Henri, Universite Paul Sabatier, Toulouse, France","Default reasoning and approximate reasoning can both be handled in the framework of possibility theory. This note first restates and contrasts the two approaches. Then a preliminary discussion of the modelling of fuzzy default rules is provided. A fuzzy default rule is a default rule, such as `small birds fly' or `flights are usually not much delayed', whose expression involves gradual properties.",,"Approximation theory; Artificial intelligence; Mathematical models; Approximate reasoning; Fuzzy default reasoning; Fuzzy sets"
"Wooldridge Michael, Jennings Nicholas R., Kinny David","Methodology for agent-oriented analysis and design",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032645693&partnerID=40&md5=e3cba789ffe7cb2c0b03fa65b3175194","Queen Mary & Westfield Coll, London, United Kingdom","Wooldridge, Michael, Queen Mary & Westfield Coll, London, United Kingdom; Jennings, Nicholas R., Queen Mary & Westfield Coll, London, United Kingdom; Kinny, David, Queen Mary & Westfield Coll, London, United Kingdom","This paper presents a methodology for agent-oriented analysis and design. The methodology is general, in that it is applicable to a wide range of multi-agent systems, and comprehensive, in that it deals with both the macro-level (societal) and the micro-level (agent) aspects of systems. The methodology is founded on the view of a system as a computational organization consisting of various interacting roles. We illustrate the methodology through a case study (an agent-based business process management system).",,"Agent-oriented analysis and design; Multiagent systems; Artificial intelligence; Computational complexity; Computer architecture; Software engineering; Neural networks"
"Ughetto Laurent, Dubois Didier, Prade Henri","Implicative and conjunctive fuzzy rules - a tool for reasoning from knowledge and examples",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596631&partnerID=40&md5=fe45506cbf024ac88653b619a36f16ad","IUT de Lannion, Lannion, France","Ughetto, Laurent, IUT de Lannion, Lannion, France; Dubois, Didier, IUT de Lannion, Lannion, France; Prade, Henri, IUT de Lannion, Lannion, France","Fuzzy rule-based systems have been mainly used as a convenient tool for synthesizing control laws from data. Recently, in a knowledge representation-oriented perspective, a typology of fuzzy rules has been laid bare, by emphasizing the distinction between implicative and conjunctive fuzzy rules. The former describe pieces of generic knowledge either tainted with uncertainty or tolerant to similarity, while the latter encode examples-originated information expressing either mere possibilities or how typical situations can be extrapolated. The different types of fuzzy rules are first contrasted, and their representation discussed in the framework of possibility theory. Then, the paper studies the conjoint use of fuzzy rules expressing knowledge (as fuzzy constraints which restrict the possible states of the world), or gathering examples (which testify the possibility of appearance of some states). Coherence and inference issues are briefly addressed.",,"Artificial intelligence; Constraint theory; Control system synthesis; Extrapolation; Knowledge representation; Learning systems; Control laws; Fuzzy rule based systems; Fuzzy sets"
"Sullivan D.G., Glass A., Grosz B.J., Kraus S.","Intention reconciliation in the context of teamwork: An initial empirical investigation",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957680388&doi=10.1007%2f3-540-48414-0_10&partnerID=40&md5=d7781868db95e3ef6637bea87124ff9c","Harvard University, Cambridge, MA, United States; Bar Ilan University, Ramat Gan, Israel; Institute for Advanced Computer Studies, University of Maryland, College Park, MD, United States","Sullivan, D.G., Harvard University, Cambridge, MA, United States; Glass, A., Harvard University, Cambridge, MA, United States; Grosz, B.J., Harvard University, Cambridge, MA, United States; Kraus, S., Bar Ilan University, Ramat Gan, Israel, Institute for Advanced Computer Studies, University of Maryland, College Park, MD, United States","With growing opportunities for individually motivated agents to work collaboratively to satisfy shared goals, it becomes increasingly important to design agents that can make intelligent decisions in the context of commitments to group activities. In particular, agents need to be able to reconcile their intentions to do team-related actions with other, conflicting intentions. We present the SPIRE experimental system that allows the process of intention reconciliation in team contexts to be simulated and studied. SPIRE enables us to examine the influence of team norms and environmental factors on team members faced with conflicting intentions, as well as the effectiveness of different intention-reconciliation strategies. We discuss results from pilot experiments that confirm the reasonableness of our model of the problem and illustrate some of the issues involved, and we lay the groundwork for future experiments that will allow us to derive principles for designers of collaboration-capable agents. © Springer-Verlag Berlin Heidelberg 1999.",,"Computer science; Computers; Design agents; Empirical investigation; Environmental factors; Experimental system; Group activities; Intelligent decisions; Pilot experiment; Team members; Artificial intelligence"
"Benferhat Salem, Dubois Didier, Papini Odile","Sequential reversible belief revision method based on polynomials",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032596396&partnerID=40&md5=4c3620b93fd4c596dcc415262e109f52","Universite Paul Sabatier, Toulouse, France","Benferhat, Salem, Universite Paul Sabatier, Toulouse, France; Dubois, Didier, Universite Paul Sabatier, Toulouse, France; Papini, Odile, Universite Paul Sabatier, Toulouse, France","This paper deals with iterated belief change and proposes a drastic revision rule that modifies a plausibility ordering of interpretations in such a way that any world where the input observation holds is more plausible that any world where it does not. This change rule makes sense in a dynamic context where observations are received, and the newer observations are considered more plausible than older ones. It is shown how to encode an epistemic state using polynomials equipped with the lexicographical ordering. This encoding makes it very easy to implement and iterate the revision rule using simple operations on these polynomials. Moreover, polynomials allow to keep track of the sequence of observations. Lastly, it is shown how to efficiently compute the revision rule at the syntactical level, when the epistemic state is concisely represented by a prioritized belief base. Our revision rule is the most drastic one can think of, in accordance with Darwiche and Pearl's principles, and thus contrasts with the minimal change rule called natural belief revision.",,"Computational methods; Graph theory; Linguistics; Mathematical models; Polynomials; Lexicographical ordering; Plausibility ordering; Sequential reversible belief revision method; Artificial intelligence"
"Raines Taylor, Tambe Milind, Marsella Stacy","Automated Team Analysis",1999,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032684862&partnerID=40&md5=594f6215bc9831e28f1106c20b1c4f5c","Univ of Southern California, Marina del Rey, United States","Raines, Taylor, Univ of Southern California, Marina del Rey, United States; Tambe, Milind, Univ of Southern California, Marina del Rey, United States; Marsella, Stacy, Univ of Southern California, Marina del Rey, United States","A web-based off-line soccer expert that uses automated analysis to aid in improving a team's behavior is described. Called ISAAC, the system approaches the analysis problem by investigating actions that did not produce the desired result and then classifying the contexts in which failures occurred. Based on that classification, ISAAC recommends changes in behavior to avoid the failures. ISAAC also formulates suggestions that may improve the team's performance by using knowledge-lean approach.",,"Expert systems; Interactive computer systems; Knowledge based systems; World Wide Web; Automated team analysis; Multirobotic space missions; Artificial intelligence"
"Santos Manuel, Neves Jose, Belo Orlando","Agents and classifiers: A Transaction Logic approach",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032218877&partnerID=40&md5=3cd4ea53ad1e6b6c48d34592679ece84","Universidade do Minho, Braga, Portugal","Santos, Manuel, Universidade do Minho, Braga, Portugal; Neves, Jose, Universidade do Minho, Braga, Portugal; Belo, Orlando, Universidade do Minho, Braga, Portugal","This paper presents a Transaction Logic (TR) formal specification of a distributed architecture for Learning Classifier Systems (LCS) based on a BlackBoard as a shared database and a set of agents, an architecture that brings parallelism to the LCS functionalities and caters for the distribution of classifiers and associate processes - The DICE system. TR captures the behaviour of the system in terms of state changes due to elementary updates embedded in the agent's transactions. The blackboard is viewed as an active database system and the agents as a transaction bases; that is, sets of active rules and transactions.",,"Database systems; Knowledge based systems; Learning algorithms; Parallel processing systems; Learning classifier systems; Transaction logic; Artificial intelligence"
"Morreau M., Kraus S.","Syntactical treatments of propositional attitudes",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032205030&partnerID=40&md5=a0a83e0e1cac6ea00f0264e4a82f3a12","Philosophy Department, University of Maryland, College Park, MD 20742, United States; Dept. of Math. and Computer Science, Bar-Ilan University, 52900 Ramat-Gan, Israel; Inst. for Advanced Computer Studies, University of Maryland, College Park, MD 20742, United States","Morreau, M., Philosophy Department, University of Maryland, College Park, MD 20742, United States, Inst. for Advanced Computer Studies, University of Maryland, College Park, MD 20742, United States; Kraus, S., Dept. of Math. and Computer Science, Bar-Ilan University, 52900 Ramat-Gan, Israel, Inst. for Advanced Computer Studies, University of Maryland, College Park, MD 20742, United States","Syntactical treatments of propositional attitudes are attractive to artificial intelligence researchers. But results of Montague (1974) and Thomason (1980) seem to show that syntactical treatments are not viable. They show that if representation languages are sufficiently expressive, then axiom schemes characterizing knowledge and belief give rise to paradox. Des Rivières and Levesque (1988) characterize a class of sentences within which these schemes can safely be instantiated. These sentences do not quantify over the propositional objects of knowledge and belief. We argue that their solution is incomplete, and extend it by characterizing a more inclusive class of sentences over which the axiom schemes can safely range. Our sentences do quantify over propositional objects. © 1998 Elsevier Science B.V. All rights reserved.","Intention; Representing belief","Artificial intelligence; Formal languages; Knowledge representation; Propositional objects; Syntactical treatment; Computational linguistics"
"Faratin P., Sierra C., Jennings N.R.","Negotiation decision functions for autonomous agents",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032156024&partnerID=40&md5=b7d57d4cc32642bc04b10d5b05ef26f4","Department of Electronic Engineering, Queen Mary and Westfield College, University of London, London E1 4NS, United Kingdom; Artif. Intell. Res. Institute - IIIA, Span. Cncl. for Sci. Research - CSIC, 08193 Bellaterra, Barcelona, Spain","Faratin, P., Department of Electronic Engineering, Queen Mary and Westfield College, University of London, London E1 4NS, United Kingdom; Sierra, C., Department of Electronic Engineering, Queen Mary and Westfield College, University of London, London E1 4NS, United Kingdom, Artif. Intell. Res. Institute - IIIA, Span. Cncl. for Sci. Research - CSIC, 08193 Bellaterra, Barcelona, Spain; Jennings, N.R., Department of Electronic Engineering, Queen Mary and Westfield College, University of London, London E1 4NS, United Kingdom","We present a formal model of negotiation between autonomous agents. The purpose of the negotiation is to reach an agreement about the provision of a service by one agent for another. The model defines a range of strategies and tactics that agents can employ to generate initial offers, evaluate proposals and offer counter proposals. The model is based on computationally tractable assumptions, demonstrated in the domain of business process management and empirically evaluated. © 1998 Elsevier Science B.V. All rights reserved.","Automated negotiation; Business process management; Multi-agent systems","Decision theory; Functions; Industrial management; Business process management; Multi-agent systems; Artificial intelligence"
"Kraus S., Sycara K., Evenchik A.","Reaching agreements through argumentation: A logical model and implementation",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032156107&partnerID=40&md5=6334b8ae3fdf2e38030e875f370f719e","Dept. of Math. and Computer Science, Bar-Ilan University, 52-900 Ramat-Gan, Israel; Inst. for Advanced Computer Studies, University of Maryland, College Park, MD 20742, United States; School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Motorola Israel Ltd., 3 Kremenetski Street, Tel-Aviv 67899, Israel","Kraus, S., Dept. of Math. and Computer Science, Bar-Ilan University, 52-900 Ramat-Gan, Israel, Inst. for Advanced Computer Studies, University of Maryland, College Park, MD 20742, United States; Sycara, K., School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Evenchik, A., Motorola Israel Ltd., 3 Kremenetski Street, Tel-Aviv 67899, Israel","In a multi-agent environment, where self-motivated agents try to pursue their own goals, cooperation cannot be taken for granted. Cooperation must be planned for and achieved through communication and negotiation. We present a logical model of the mental states of the agents based on a representation of their beliefs, desires, intentions, and goals. We present argumentation as an iterative process emerging from exchanges among agents to persuade each other and bring about a change in intentions. We look at argumentation as a mechanism for achieving cooperation and agreements. Using categories identified from human multi-agent negotiation, we demonstrate how the logic can be used to specify argument formulation and evaluation. We also illustrate how the developed logic can be used to describe different types of agents. Furthermore, we present a general Automated Negotiation Agent which we implemented, based on the logical model. Using this system, a user can analyze and explore different methods to negotiate and argue in a noncooperative environment where no centralized mechanism for coordination exists. The development of negotiating agents in the framework of the Automated Negotiation Agent is illustrated with an example where the agents plan, act, and resolve conflicts via negotiation in a Blocks World environment. © 1998 Elsevier Science B.V. All rights reserved.","Argumentation; Automated negotiation; BDI model","Formal logic; Mathematical models; Problem solving; Automated negotiation agents; Artificial intelligence"
