Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
"Guan J., Yi W.-J., Chang S.-J., Liang Z.-D., Lyu Y.-P.","Study of flight path tracking and control of an UAV in 3D space",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960960530&doi=10.3969%2fj.issn.1000-1093.2016.01.010&partnerID=40&md5=aacd9ee6a9c102b4a15236d4e3642778","National Key Laboratory of Transient Physics, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; School of Power and Engineering, Nanjing University of Science and Technology, Nanjing, Jiangsu, China","Guan, J., National Key Laboratory of Transient Physics, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; Yi, W.-J., National Key Laboratory of Transient Physics, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; Chang, S.-J., School of Power and Engineering, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; Liang, Z.-D., National Key Laboratory of Transient Physics, Nanjing University of Science and Technology, Nanjing, Jiangsu, China; Lyu, Y.-P., National Key Laboratory of Transient Physics, Nanjing University of Science and Technology, Nanjing, Jiangsu, China","A flight path tracking problem is studied for underactuated UAV in 3D space. The question of flight path tracking is transformed into way-point tracking by choosing a serious point on flight path. A mathematic model is established. The speed frame is alined to the desired frame so that position tracking is converted into attitude tracking. The guidance law is also deduced, and the theories of sliding variable structure and back-stepping are used to design the attitude controller and velocity controller. The direction of velocity vector is aligned to the position of a way-point by using the attitude controller. The speed of UAV is controlled by the velocity controller to make the UAV closing to a way-point. The guidance and control systems are simulated. The result shows that the designed controller is perfect in tracking and have a strong robustness. © 2016, China Ordnance Society. All right reserved.","Back-stepping; Control science and technology; Flight path tracking; Lyapunov function; Sliding variable structure; UAV","Aircraft control; Attitude control; Controllers; Flight control systems; Flight paths; Lyapunov functions; Structural design; Unmanned aerial vehicles (UAV); Velocity control; Attitude controller; Guidance and control system; Path tracking; Path tracking problem; Science and Technology; Sliding variables; Velocity controllers; Way-point tracking; Tracking (position)"
"Wallis R.S.","Mathematical models of tuberculosis reactivation and relapse",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973525484&doi=10.3389%2ffmicb.2016.00669&partnerID=40&md5=020c2ea89b31c6fa5bbe60826cbcc9a7","The Aurum Institute, Johannesburg, South Africa","Wallis, R.S., The Aurum Institute, Johannesburg, South Africa","The natural history of human infection with Mycobacterium tuberculosis (Mtb) is highly variable, as is the response to treatment of active tuberculosis. There is presently no direct means to identify individuals in whom Mtb infection has been eradicated, whether by a bactericidal immune response or sterilizing antimicrobial chemotherapy. Mathematical models can assist in such circumstances by measuring or predicting events that cannot be directly observed. The 3 models discussed in this review illustrate instances in which mathematical models were used to identify individuals with innate resistance to Mtb infection, determine the etiologic mechanism of tuberculosis in patients treated with tumor necrosis factor blockers, and predict the risk of relapse in persons undergoing tuberculosis treatment. These examples illustrate the power of various types of mathematic models to increase knowledge and thereby inform interventions in the present global tuberculosis epidemic. © 2016 Wallis.","Mathematical model; Reactivation; Relapse; Uberculosis",
"Acosta E.","Transformation of the Kantian table of the categories in Fichte's Foundations of the entire science of knowledge of 1794/95 [La transformación de la tabla kantiana de las categorías en el Fundamento de toda la doctrina de la ciencia de J. G. Fichte de 1794/95]",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976307957&doi=10.5209%2frev_ASHF.2016.v33.n1.52291&partnerID=40&md5=705d29a897f5ebad4053997a7814863a","Vrije Universiteit Brussel, Ghent University, Belgium","Acosta, E., Vrije Universiteit Brussel, Ghent University, Belgium","The present paper analyses Fichte's deduction of the categories in the Foundations of the entire Science of Knowledge (1794/95) from the perspective of Fichte's view about the relation between his system and the Kantian philosophy concerning the question of the categories. It will be argued that Fichte modifies the Kantian table of the categories into a system of three categories groups, each of them composed by three categories. This implies, as it will be shown, the postulation of the reciprocal determination as first category and the exclusion from the categories system of both the modal categories and the distinction between dynamic and mathematic categories. The traditional interpretation of Fichte's deduction of the categories is discussed.","(deduction of the) categories; Fichte; Kant; Reciprocal determination",
"Wendai L., Shunji J., Hua P.","The global allocation of social capital under the control of government policy",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015071862&doi=10.1166%2fjctn.2016.5879&partnerID=40&md5=0239d3b4098f320528875541afaf09cc","Department of Accounting, Faculty of Management and Economics, Kunming University of Science and Technology, Kunming, Yunnan, China","Wendai, L., Department of Accounting, Faculty of Management and Economics, Kunming University of Science and Technology, Kunming, Yunnan, China; Shunji, J., Department of Accounting, Faculty of Management and Economics, Kunming University of Science and Technology, Kunming, Yunnan, China; Hua, P., Department of Accounting, Faculty of Management and Economics, Kunming University of Science and Technology, Kunming, Yunnan, China","In order to obtain an optimized portfolio scheme and improve the rate of return, the Thesis proposes a global-oriented portfolio model on basis of an improved Artificial Fish Swarm Algorithm (AFSA). First, a mathematic portfolio model is built; then, AFSA is adopted to solve the model. During the solving process, ergodicity of chaotic motion is used to solve the local optimization problems of AFSA. Combining with feedback strategy, solution efficiency of AFSA is successfully improved. The simulation results also show that, compared with reference algorithm, the improved AFSA can lead to more satisfying portfolio schemes, as well as higher rate of return and minimum investment risk, thus is of higher application value. Copyright © 2016 American Scientific Publishers All rights reserved.","Intelligent algorithm; Policy restriction; Portfolio; Return on investment","Earnings; Feedback strategies; Improved artificial fish swarm algorithms; Intelligent Algorithms; Local optimizations; Policy restrictions; Portfolio; Re-turn-on; Reference algorithm; Optimization"
"Tian Q.","Application of the method of mathematical regression to financial status analysis",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988005802&doi=10.3303%2fCET1651118&partnerID=40&md5=fa5cef1e6ce1b69b31257b8c04d5231c","Xi'an International University, Yanta District Fish Bucket Road No. 18, Xi'an City, Shaanxi Province, China","Tian, Q., Xi'an International University, Yanta District Fish Bucket Road No. 18, Xi'an City, Shaanxi Province, China","As a commonly-used method of mathematical and statistical analysis, regression analysis is based on existing observation data to establish reasonable dependent relations between two or more variables. It aims to discover hidden rules from the data, with which the company can make further predications, decision-makings and control. Currently, as domestic and global economic situations are improving and developing constantly, the validity and reliability of a company's financial data is of great importance for its managers, existing investors, and potential investors as well, which directly influence the company's investment directions and development directions. On the basis of a certain company's financial data, the paper used the method of mathematic regression to analyze the component indicators of the company's operating power, earning power, solvency, and capacity development. This helped acquire knowledge of overall conditions of operation and earnings in the company, which would serve for forecasting the company's future development directions. Copyright © 2016, AIDIC Servizi S.r.l.",,"Decision making; Economics; Finance; Capacity development; Development directions; Financial data; Global economics; Hidden rules; Observation data; Operating power; Potential investors; Regression analysis"
"Xianzhang F., Junwei C., Yanmei C., Zhiqiang J.","Flexible impulse response of the multi-bar linkage with heavy load",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008210362&doi=10.15407%2ffm23.04.450&partnerID=40&md5=0c066fa9a723c305eb16c12a909abda8","School of Mechanical Engineering, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, Henan, China","Xianzhang, F., School of Mechanical Engineering, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, Henan, China; Junwei, C., School of Mechanical Engineering, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, Henan, China; Yanmei, C., School of Mechanical Engineering, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, Henan, China; Zhiqiang, J., School of Mechanical Engineering, Zhengzhou Institute of Aeronautical Industry Management, Zhengzhou, Henan, China","It is based on the advantages of virtual prototyping technology, the dynamics mathematic model was established for the large mechanism by applying multi body dynamics theory. In order to adapt the users to special request of the strip width size, appeared the continuous casting and continuous rolling technology, and greatly reduce the width types of continuous casting. The components of the equipments are often considered the rigid body. The precision is not high premise in the process of work, usually the parts works as elastic under the high speed and the heavy load, neglects various components the elastic function will cause the result error, even will be wrong. Studied analysis dynamic characteristic of the adjustment width machine, and analyzed the component in detail for the rigid body or the elastic. The results provide the theoretically support to work out adjustment the width potentialities and strength analysis of the key parts. © 2016 - STC ""Institute for Single Crystals"".","Dynamic system; Heavy load; Key parts; Large mechanism; Rigid-elastic","Continuous casting; Dynamical systems; Impulse response; Rigid structures; Continuous rolling; Dynamic characteristics; Elastic functions; Heavy loads; Key parts; Multi-body dynamic; Rigid-elastic; Virtual prototyping technologies; Dynamics"
"Han P., Shi J.","A Theoretical Analysis of the Synergy of Amyloid and Tau in Alzheimer's Disease",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974574268&doi=10.3233%2fJAD-151206&partnerID=40&md5=1fca5dcbca16ebdc7f79846bc0f73f43","Barrow Neurological Institute, St. Joseph's Hospital and Medical Center, 350W. Thomas Rd., Phoenix, AZ, United States","Han, P., Barrow Neurological Institute, St. Joseph's Hospital and Medical Center, 350W. Thomas Rd., Phoenix, AZ, United States; Shi, J., Barrow Neurological Institute, St. Joseph's Hospital and Medical Center, 350W. Thomas Rd., Phoenix, AZ, United States","Amyloid plaques and Tau protein neurofibrillary tangles are considered the two most important pathogenic factors in Alzheimer's disease. The prevailing amyloid cascade hypothesis suggests that amyloid-β (Aβ) elevation induces downstream Tau hyperphosphorylation and aggregation, synaptic dysfunction, and neuronal loss that ultimately results in cognitive impairment. Alternatively, the dual-pathway hypothesis suggests that Aβ and abnormal Tau are two independent factors that exert synergistic effects on synaptic dysfunction and neuronal loss. We hypothesize that the intrinsic interaction of Aβ and Tau would better predict cognitive impairment. Herein, we propose an Aβ-Tau interactive model based on a review of the medical literature, mathematic modeling, and analysis of our clinicopathological data. © 2016 - IOS Press and the authors. All rights reserved.","Alzheimer's disease; amyloid plaque; neurofibrillary tangle; Tau",
"Zhang B., Li X., Zhang X., Pei H.","Electromagnetic compatibility conduction and radiation test of multi rotor uav airborne equipment",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016238951&doi=10.5013%2fIJSSST.a.17.42.53&partnerID=40&md5=6a6bfb5aef84c315db8b4fab193515a3","Shenzhen Power Supply Co., Ltd, Shenzhen, China","Zhang, B., Shenzhen Power Supply Co., Ltd, Shenzhen, China; Li, X., Shenzhen Power Supply Co., Ltd, Shenzhen, China; Zhang, X., Shenzhen Power Supply Co., Ltd, Shenzhen, China; Pei, H., Shenzhen Power Supply Co., Ltd, Shenzhen, China","In aeromagnetic survey, it is required to install high-precision magnetometer in the plane. However, due to the existence of unavoidable ferromagnetism and metal material on the plane and changes of plane course and moving attitude, it will interface with large and non-detecting objective disturbing magnetic field. Therefore, to ensure the magnetometer can generate accurate measurement results, it is required to eliminate such interference. This paper uses the method of geomagnetism interference compensation and software compensation for magnetic interference compensation. Firstly, this paper analyzes the type and characteristics of disturbing magnetic field generated in aeromagnetic survey by describing the fundamental principles of causing magnetic interference and build relevant mathematic model, then the paper design can be implemented in hardware. Finally, the paper verifies the effectiveness of proposed method through tests. © 2017, UK Simulation Society. All rights reserved.","Dipole; Hardware implementation; Magnetic field exploration; Quad-rotor; Unmanned aerial vehicle",
"Gao Y., Liu S., Li F., Liu Z.","Fault detection and diagnosis method for cooling dehumidifier based on LS-SVM NARX model",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950134345&doi=10.1016%2fj.ijrefrig.2015.08.020&partnerID=40&md5=2da8ee3f2e884244ab4ee5692cc39165","Xi'an Research Inst. of Hi-Tech, Hongqing Town, Xi'an, China","Gao, Y., Xi'an Research Inst. of Hi-Tech, Hongqing Town, Xi'an, China; Liu, S., Xi'an Research Inst. of Hi-Tech, Hongqing Town, Xi'an, China; Li, F., Xi'an Research Inst. of Hi-Tech, Hongqing Town, Xi'an, China; Liu, Z., Xi'an Research Inst. of Hi-Tech, Hongqing Town, Xi'an, China","Developing fault detection and diagnosis (FDD) for the cooling dehumidifier is very important for improving the equipment reliability and saving energy consumption. Due to the precise mathematic physical model for cooling dehumidifier FDD is difficult to build, a novel Nonlinear Autoregressive with Exogenous (NARX) method for the cooling dehumidifier FDD based on Least Squares Support Vector Machine (LS-SVM) is proposed. Firstly, the dehumidifier system is divided into two level models. Secondly, the parameters of the NARX model are identified by LS-SVM, and the parameters C and σ of the LS-SVM are optimized by adaptive genetic algorithm (AGA) in order to improve the model building precision. Lastly, two faults in condenser and compressor component are diagnosed by the built models. The experiment result indicates this proposed method is effective for cooling dehumidifier FDD and the model generalization ability is favorable. © 2015 Elsevier Ltd and International Institute of Refrigeration.","Cooling dehumidifier; Fault diagnosis; Genetic algorithm; HVAC&R device; LS-SVM; NARX model","Cooling; Energy utilization; Failure analysis; Genetic algorithms; Humidity control; Least squares approximations; Support vector machines; Adaptive genetic algorithms; Equipment reliability; Fault detection and diagnosis; Fault detection and diagnosis methods; Least squares support vector machines; LS-SVM; NARX modeling; Non-linear autoregressive with exogenous; Fault detection"
"Duvvuru R., Venkata Prasanth B., Ganesh V.","A novel approach for reducing the power oscillations in transmission system by using distributed power flow controller (DPFC)",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006056624&partnerID=40&md5=ace5f776ad4035a80cbb3a4add92755f","JNTU Anantapur, Anantapur, India; QIS College of Engg and Technology, Ongole, India; JNTU Pulivendula, Kadapa, India","Duvvuru, R., JNTU Anantapur, Anantapur, India; Venkata Prasanth, B., QIS College of Engg and Technology, Ongole, India; Ganesh, V., JNTU Pulivendula, Kadapa, India","An innovative control method to improve the system stability by most favorable proposed technique is distributed power flow controller (DPFC) based stabilizer is mentioned in this paper. The paper demonstrates the fundamental module, current injection method, mathematic modelling of DPFC. The function of the effort is to design an power oscillation damping(POD) controller for DPFC to damp out low frequency oscillations and to reduce the oscillations in active power and reactive power and also to improve the transmission voltage and transmission efficiency. The DPFC device is eliminates the common dc link between the shunt and series converters, and uses the transmission line to exchange active power and reactive power between converters at the third-harmonic frequency. Instead of using a large three-phase converter, the DPFC employs multiple single-phase converters (D-FACTS concept).This system was analyzed by using MATLAB/Simulink software. © International Science Press.","Distribute power flow controller; FACTS; Power oscillation damping",
"Gu Y., Bacchin P., Lahitte J.-F., Remigy J.-C., Favier I., Gómez M., Gin D.L., Noble R.D.","Catalytic membrane reactor for Suzuki-Miyaura C-C cross-coupling: Explanation for its high efficiency via modeling",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994453212&doi=10.1002%2faic.15379&partnerID=40&md5=5d7d1649849f49b6edb907ce91d18390","Laboratoire de Génie Chimique, INPT, UPS, UMR CNRS 5503Université de Toulouse118 Route de NarbonneF-31062Toulouse France; Laboratoire Hétérochimie Fondamentale et Appliquée, UMR CNRS 5069Université de Toulouse 3 - Paul Sabatier118 route de NarbonneF-31062Toulouse France; Dept. of Chemical and Biological Engineering, University of Colorado, Boulder, CO 80309, and Dept. of Chemistry and BiochemistryUniversity of ColoradoBoulder 80309CO","Gu, Y., Laboratoire de Génie Chimique, INPT, UPS, UMR CNRS 5503Université de Toulouse118 Route de NarbonneF-31062Toulouse France; Bacchin, P., Laboratoire de Génie Chimique, INPT, UPS, UMR CNRS 5503Université de Toulouse118 Route de NarbonneF-31062Toulouse France; Lahitte, J.-F., Laboratoire de Génie Chimique, INPT, UPS, UMR CNRS 5503Université de Toulouse118 Route de NarbonneF-31062Toulouse France; Remigy, J.-C., Laboratoire de Génie Chimique, INPT, UPS, UMR CNRS 5503Université de Toulouse118 Route de NarbonneF-31062Toulouse France; Favier, I., Laboratoire Hétérochimie Fondamentale et Appliquée, UMR CNRS 5069Université de Toulouse 3 - Paul Sabatier118 route de NarbonneF-31062Toulouse France; Gómez, M., Laboratoire Hétérochimie Fondamentale et Appliquée, UMR CNRS 5069Université de Toulouse 3 - Paul Sabatier118 route de NarbonneF-31062Toulouse France; Gin, D.L., Dept. of Chemical and Biological Engineering, University of Colorado, Boulder, CO 80309, and Dept. of Chemistry and BiochemistryUniversity of ColoradoBoulder 80309CO; Noble, R.D., Dept. of Chemical and Biological Engineering, University of Colorado, Boulder, CO 80309, and Dept. of Chemistry and BiochemistryUniversity of ColoradoBoulder 80309CO","A polymeric catalytic membrane was previously prepared that showed remarkable efficiency for Suzuki-Miyaura C-C cross-coupling in a flow-through configuration. A mathematic model was developed and fitted to the experimental data to understand the significant apparent reaction rate increase exhibited by the catalytic membrane reactor compared to the catalytic system under batch reaction conditions. It appears that the high palladium nanoparticles concentration inside the membrane is mainly responsible for the high apparent reaction rate achieved. In addition, the best performance of the catalytic membrane could be achieved only in the forced flow-through configuration, that, conditions permitting to the reactants be brought to the catalytic membrane by convection. © 2016 American Institute of Chemical Engineers.","Forced flow-through; Mechanism; Modeling; Palladium nanoparticles; Polymeric catalytic membrane",
"Agudelo C., Restrepo C., Zapata J.E.","Respiration kinetic of mango (Mangifera indica L.) as function of storage temperature [Cinética de respiración de mango (Mangifera indica L.) como función de la temperatura de almacenamiento]",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014152099&doi=10.15446%2frfna.v69n2.59143&partnerID=40&md5=cca3cfcdbeecfdc0c0062ae24deba83a","Facultad de Ciencias Farmacéuticas y Alimentarias, Universidad de Antioquia, Calle 67 No. 53-108. Box Air 1226, Medellín, Colombia; Instituto de Ciencia y Tecnología Alimentaria (Foundation INTAL), Carrera 50G No. 12 Sur-91, Itagüí, Colombia","Agudelo, C., Facultad de Ciencias Farmacéuticas y Alimentarias, Universidad de Antioquia, Calle 67 No. 53-108. Box Air 1226, Medellín, Colombia; Restrepo, C., Instituto de Ciencia y Tecnología Alimentaria (Foundation INTAL), Carrera 50G No. 12 Sur-91, Itagüí, Colombia; Zapata, J.E., Facultad de Ciencias Farmacéuticas y Alimentarias, Universidad de Antioquia, Calle 67 No. 53-108. Box Air 1226, Medellín, Colombia","Respiration of cut mango (Mangifera Indica L.) cv. Tommy Atkins was studied using the closed system method at three temperatures (4, 20 and 35 °C). Two models were used to estimate the gas concentration, which were adjusted through non-lineal regression algorisms using Matlab R2011a software. Three mathematic models, a model based on Michaelis-Menten’s enzymatic kinetics, and two models based on regression analysis, in one of which a saturation equation was included as a new proposal in this field, were set to predict the substrate respiration rate. Results made evident the positive effect of temperature on mango respiration rate. The model with the best adjustment to mango respiration rate was Michaelis-Menten’s with an adjusted correlation coefficient of 0.9811 and 0.9747 for CO2 and O2 respectively, with a relative mean error lower than 10%. © 2016, Universidad Nacional de Colombia. All rights reserved.","Respiratory process; Ripeness; Shelf life",
"He Y., Zhang X., Li W., Li X., Wu W., Gao S.","Algorithms for randomized time-varying knapsack problems",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953638999&doi=10.1007%2fs10878-014-9717-1&partnerID=40&md5=f64ecbc27ba624ad920a1d9a70d14082","College of Information Engineering, Shijiazhuang University of Economics, Shijiazhuang, China; College of Mathematics and Information Science, Hebei Normal University, Shijiazhuang, China; Laboratory of Network and Information Security, Shijiazhuang University of Economics, Shijiazhuang, China; Department of Industrial and System Engineering, University of Florida, Gainesville, FL, United States; Department of Computer Science, University of Texas at Dallas, Richardson, TX, United States","He, Y., College of Information Engineering, Shijiazhuang University of Economics, Shijiazhuang, China; Zhang, X., College of Mathematics and Information Science, Hebei Normal University, Shijiazhuang, China; Li, W., Laboratory of Network and Information Security, Shijiazhuang University of Economics, Shijiazhuang, China; Li, X., Department of Industrial and System Engineering, University of Florida, Gainesville, FL, United States; Wu, W., Department of Computer Science, University of Texas at Dallas, Richardson, TX, United States; Gao, S., College of Mathematics and Information Science, Hebei Normal University, Shijiazhuang, China","In this paper, we first give the definition of randomized time-varying knapsack problems (RTVKP) and its mathematic model, and analyze the character about the various forms of RTVKP. Next, we propose three algorithms for RTVKP: (1) an exact algorithm with pseudo-polynomial time based on dynamic programming; (2) a 2-approximation algorithm for RTVKP based on greedy algorithm; (3) a heuristic algorithm by using elitists model based on genetic algorithms. Finally, we advance an evaluation criterion for the algorithm which is used for solving dynamic combinational optimization problems, and analyze the virtue and shortage of three algorithms above by using the criterion. For the given three instances of RTVKP, the simulation computation results coincide with the theory analysis. © 2014, Springer Science+Business Media New York.","Approximations; Exact algorithm; Heuristics; Knapsack problem","Approximation algorithms; Combinatorial optimization; Computation theory; Dynamic programming; Genetic algorithms; Heuristic algorithms; Optimization; Polynomial approximation; Approximations; Combinational optimization; Evaluation criteria; Exact algorithms; Greedy algorithms; Heuristics; Knapsack problems; Simulation computation; Algorithms"
"Zhou Y., Wang S.L., Wang J.","Vibration response of an existing tunnel to adjacent blasting construction",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012303991&doi=10.3303%2fCET1655006&partnerID=40&md5=537ffef0aac154541405f90d2bb14e31","College of Science, Chang'an University, China; School of Civil Engineering, Xi'an University of Architecture and Technology, China","Zhou, Y., College of Science, Chang'an University, China, School of Civil Engineering, Xi'an University of Architecture and Technology, China; Wang, S.L., School of Civil Engineering, Xi'an University of Architecture and Technology, China; Wang, J., College of Science, Chang'an University, China","With tunnels as the engineering background, we established a mathematic model between an existing tunnel and the adjacent tunnel under construction at different values of spacing. Analysis was conducted on the vibration response of the existing tunnel to adjacent blasting construction. Accordingly, we obtained the vibration velocity point layout scheme and the corresponding explosive loading optimization scheme: measurement points for the existing tunnel should be distributed over the middle-top front straight wall. The measurement point of fastest vibration is 4m before the tunnel face counterpart. Key monitoring should be done on the interval of -4m-10m from the tunnel face. By comparing the numerical simulation result with the measured data, we conclude that the measured peak vibration velocity and the numerical results basically share the same change trend. Proper control over explosive loading is crucial to diminishing blasting-induced vibration response and realizing normal operation of existing tunnels. Copyright © 2016, AIDIC Servizi S.r.l.",,"Blasting; Explosives; Independent component analysis; Subways; Underground structures; Vibration analysis; Blasting construction; Explosive loadings; Induced vibrations; Measurement points; Normal operations; Numerical results; Vibration response; Vibration velocity; Tunnels"
"Alakurt T.","From active lurkers to community leader: Who they are and what they do",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964598874&doi=10.17718%2ftojde.77415&partnerID=40&md5=82d8b773ad0741d894c1dc8f7cce570f","Faculty of Education, Department of Computer Education and Instructional Technology, Dumlupinar University, Kütahya, Turkey","Alakurt, T., Faculty of Education, Department of Computer Education and Instructional Technology, Dumlupinar University, Kütahya, Turkey","In this study, an email-based community supporting a community of practice (CoP) of mathematic teachers was investigated. Public messages members send were examined in order to determine what activities that were conducted by the members and what their level of participation is. Data was gathered via a ""Media Records Evaluation Form"". A content analysis of these messages revealed that the most frequent activity was views/chat, followed by appreciation and knowledge sharing. Findings also indicate that the least activities were apology, administrative and congratulations. In a CoP, membership is a personal matter and members represent different aspects of participation. In this sense, members' level of participation were determined by using clustering analysis. The results show that there are five different types of participation defined as community leader, core members, active members, peripheral members and active lurkers. However, research findings also point at a sixth group who never participate in knowledge sharing and exchange.","Community members; CoP; Knowledge sharing; Level of participation",
"Karakolidis A., Pitsia V., Emvalotis A.","Examining students’ achievement in mathematics: A multilevel analysis of the Programme for International Student Assessment (PISA) 2012 data for Greece",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979026541&doi=10.1016%2fj.ijer.2016.05.013&partnerID=40&md5=9633f399aa9c6bfdd63c5671378e813c","Mathematics Research Lab, University of Ioannina, Ioannina, Greece; School of Education, University of Ioannina, Ioannina, Greece","Karakolidis, A., Mathematics Research Lab, University of Ioannina, Ioannina, Greece; Pitsia, V., Mathematics Research Lab, University of Ioannina, Ioannina, Greece; Emvalotis, A., School of Education, University of Ioannina, Ioannina, Greece","The main aim of the present study was to carry out an in-depth examination of 15-year-olds’ mathematics performance in Greece. By applying a multilevel model to the Programme for International Student Assessment 2012 data for Greece, this study investigated the factors, both at individual and school level, which were linked to mathematics achievement. The results revealed that gender, pre-primary education, self-beliefs about mathematics and individual and school mean socioeconomic status can statistically significantly predict students’ mathematics achievement. The analysis also indicated the importance of the school which students attend in shaping their mathematics performance. Generally, it could be concluded that background characteristics, self-constructs and school level variables can explain a large proportion of the variance in students’ mathematic achievement. © 2016 Elsevier Ltd","Mathematics; Multilevel modelling; PISA",
"Li N., Balas M.J., Yang H., Jiang W.","Flow control and stability analysis of rotating wind turbine blade system",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958092737&partnerID=40&md5=b5b2da1e2e22362181e4dfa5e54081b3","School of Hydraulic, Energy and Power Engineering, Yangzhou University, No. 196 West Huayang Road, Yangzhou, China; Department of Electrical and Computer Engineering, University of Wyoming, Dept. 3295 1000 E. University Ave, Laramie, WY, United States","Li, N., School of Hydraulic, Energy and Power Engineering, Yangzhou University, No. 196 West Huayang Road, Yangzhou, China; Balas, M.J., Department of Electrical and Computer Engineering, University of Wyoming, Dept. 3295 1000 E. University Ave, Laramie, WY, United States; Yang, H., School of Hydraulic, Energy and Power Engineering, Yangzhou University, No. 196 West Huayang Road, Yangzhou, China; Jiang, W., School of Hydraulic, Energy and Power Engineering, Yangzhou University, No. 196 West Huayang Road, Yangzhou, China","A mathematic rotating wind turbine blade model is introduced in conjunction with periodic time-varying aerodynamic loads, which are described by Beddoes-Leishman dynamic stall model. The consequent aeroelastic model is utilized to analyze blade dynamics and design control strategy for blade flutter suppression application. Aeroelastic stability of the rotating blade is indicated by Floquet Theory, and the results show good agreement with results of open-loop simulation test for critical flutter speed study. It was found that the Adaptive Controller is capable of restraining flutter vibration with trailing-edge flap, and it has better robustness and effectiveness in closed-loop tests with a wide range of aerodynamic loads, when compared with PID control. The stability analysis presents that the stability of the Adaptive Controller can be proved theoretically by Adaptive Stability Theorem. © 2016 American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",,"Adaptive control systems; Aerodynamic loads; Aerodynamic stalling; Aerodynamics; Aeroelasticity; Controllers; Flutter (aerodynamics); Stability; Three term control systems; Turbine components; Wind turbines; Adaptive controllers; Aeroelastic modeling; Aeroelastic stability; Open-loop simulations; Stability analysis; Stability theorems; Trailing edge flaps; Wind turbine blades; Turbomachine blades"
"Tao M., Yu R., Li X., Ke Z., Zhao Z., Qi X.","Water level control for steam generator in nuclear power based on port-controlled Hamiltonian method",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995802372&doi=10.1115%2fICONE24-60274&partnerID=40&md5=abf2431bd9fee74cf53d7373c07400dc","Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China","Tao, M., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China; Yu, R., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China; Li, X., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China; Ke, Z., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China; Zhao, Z., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China; Qi, X., Key Lab. on Steam Power System, Wuhan Second Ship Des. and Res. Ins., Wuhan, Hubei, China","This article designs the water level of steam generator control system applying PCH system modeling and control principle of Energy-Shaping. The basic principles of port-controlled Hamiltonian (PCH) system modeling and control principle of Energy-Shaping are provided, including passivity, dissipation and so forth. Meanwhile, port-controlled Hamiltonian (PCH) system, energy-shaping principle, matching method and its corresponding realization and stability analysis are presented. The water level of steam generator is accomplished; the controlled object is mathematically modeled with principle modeling method. Then the mathematic model is translated into PCH model. the proper Hamiltonian function is finely selected. The water level equilibrium point of steam generator system is respectively determined; the PCH controller based on energy-shaping method is ultimately obtained. The proposed modeling and control methods provide a potential idea for the other control methods applied method on steam generator system. Moreover, the proposed methods can be put into industrious process control. Copyright © 2016 by ASME.",,"Control theory; Descaling; Digital control systems; Nuclear engineering; Statistical mechanics; Steam; Steam generators; Water levels; Controlled objects; Equilibrium point; Generator control system; Modeling and control; Port-controlled Hamiltonian; Principle modeling; Stability analysis; System modeling and control; Hamiltonians"
